date,akher gur (red sugar)_avg_retail_price,akher gur (red sugar)_avg_wholesale_price,bull (3 years)_avg_retail_price,bull (3 years)_avg_wholesale_price,bull (60 kg meat)_avg_retail_price,bull (60 kg meat)_avg_wholesale_price,chitta gur (red sugar)_avg_retail_price,chitta gur (red sugar)_avg_wholesale_price,cow (2 litre milk)_avg_retail_price,cow (2 litre milk)_avg_wholesale_price,date gur (red sugar)_avg_retail_price,date gur (red sugar)_avg_wholesale_price,firewood - log(doom)_avg_retail_price,firewood - log(doom)_avg_wholesale_price,firewood - mango_avg_retail_price,firewood - mango_avg_wholesale_price,firewood - shal_gozari_avg_retail_price,firewood - shal_gozari_avg_wholesale_price,firewood - shimul_avg_retail_price,firewood - shimul_avg_wholesale_price,firewood - tamarind_wood apple_avg_retail_price,firewood - tamarind_wood apple_avg_wholesale_price,garlic (local) - big size_avg_retail_price,garlic (local) - big size_avg_wholesale_price,goat (female - 6 kg meat)_avg_retail_price,goat (female - 6 kg meat)_avg_wholesale_price,goat (male - 6 kg meat)_avg_retail_price,goat (male - 6 kg meat)_avg_wholesale_price,gold (gini)_avg_retail_price,gold (gini)_avg_wholesale_price,gold-tejab_avg_retail_price,gold-tejab_avg_wholesale_price,goor_avg_retail_price,goor_avg_wholesale_price,gram-husk_avg_retail_price,gram-husk_avg_wholesale_price,iodized salt (loose) - ordinary_avg_retail_price,iodized salt (loose) - ordinary_avg_wholesale_price,iodized salt (packed)_avg_retail_price,iodized salt (packed)_avg_wholesale_price,kharh (paddy straw)_avg_retail_price,kharh (paddy straw)_avg_wholesale_price,khesari-husk_avg_retail_price,khesari-husk_avg_wholesale_price,masur-husk_avg_retail_price,masur-husk_avg_wholesale_price,paddy-husk_avg_retail_price,paddy-husk_avg_wholesale_price,ram (6 kg meat)_sheep_avg_retail_price,ram (6 kg meat)_sheep_avg_wholesale_price,silver_avg_retail_price,silver_avg_wholesale_price,sugar (imported)_avg_retail_price,sugar (imported)_avg_wholesale_price,sugar (local)_avg_retail_price,sugar (local)_avg_wholesale_price,sugar (o.m.s._t.c.b.)_avg_retail_price,sugar (o.m.s._t.c.b.)_avg_wholesale_price,wheat-husk_avg_retail_price,wheat-husk_avg_wholesale_price
2022-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-27,90.0,8183.0,,,,,,,,,106.5,12000.0,,,7.5,626.0,,,,,,,,,,,,,,,,,,,41.0,3600.0,17.0,1480.0,30.0,2805.0,13.0,1000.0,,,28.0,2600.0,17.0,1300.0,,,,,78.0,7499.0,79.5,7727.0,,,37.5,3800.0
2022-02-28,90.0,8183.0,,,,,,,,,125.0,12000.0,,,7.5,626.0,,,,,,,,,,,,,,,,,,,41.0,3600.0,17.0,1513.0,30.0,2799.0,13.0,1000.0,,,28.0,2600.0,17.0,1300.0,,,,,78.5,7526.0,80.0,7735.0,,,37.5,3800.0
2022-03-01,90.0,8183.0,,,,,,,,,106.5,12000.0,,,7.5,626.0,,,,,,,,,,,,,,,,,,,41.0,3600.0,17.0,1513.0,30.0,2796.0,13.0,1000.0,,,28.0,2600.0,17.0,1300.0,,,,,79.0,7543.0,80.0,7747.0,,,37.5,3800.0
2022-03-02,90.0,8183.0,,,,,,,,,106.5,12000.0,,,7.5,626.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.0,1520.0,30.0,2793.0,13.0,1000.0,,,33.0,3033.0,15.5,1320.0,,,,,79.0,7542.0,80.0,7754.0,,,37.5,3800.0
2022-03-03,90.0,8183.0,,,,,,,,,106.5,12000.0,,,7.5,626.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.0,1520.0,30.0,2784.0,13.0,1000.0,,,33.0,3033.0,15.5,1320.0,,,,,78.5,7539.0,80.5,7793.0,,,37.5,3800.0
2022-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-07,90.0,8183.0,,,,,,,,,106.5,12000.0,,,7.5,626.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.0,1520.0,30.0,2819.0,13.0,1000.0,,,33.0,3033.0,15.5,1320.0,,,,,79.0,7551.0,80.5,7736.0,,,42.0,4200.0
2022-03-08,90.0,8183.0,,,,,,,,,106.5,12000.0,,,7.5,626.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.0,1520.0,30.0,2819.0,13.0,1000.0,,,33.0,3033.0,15.5,1320.0,,,,,78.5,7550.0,80.0,7730.0,,,42.0,4200.0
2022-03-09,90.0,8183.0,,,,,,,,,106.5,12000.0,,,7.5,626.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.0,1520.0,30.0,2819.0,13.0,1000.0,,,37.0,3283.0,15.5,1320.0,,,,,79.0,7555.0,80.5,7734.0,,,42.0,4200.0
2022-03-10,90.0,8183.0,,,,,,,,,106.5,12000.0,,,7.5,626.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.0,1520.0,30.0,2822.0,13.0,1000.0,,,37.0,3283.0,15.5,1320.0,,,,,78.5,7450.0,80.0,7698.0,,,42.0,4200.0
2022-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,2900.0,,,,,,,,,,,,,75.5,7300.0,,,,,,
2022-03-13,90.0,8183.0,,,,,,,,,106.5,12000.0,,,7.5,626.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.0,1520.0,30.0,2824.0,13.0,1000.0,,,37.0,3283.0,15.5,1320.0,,,,,78.0,7411.0,80.0,7709.0,,,42.0,4200.0
2022-03-14,90.0,8183.0,,,,,,,,,106.5,12000.0,,,7.5,626.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.0,1520.0,30.0,2812.0,13.0,1000.0,,,37.0,3283.0,15.5,1320.0,,,,,78.0,7486.0,80.0,7722.0,,,42.0,4200.0
2022-03-15,90.0,8183.0,,,,,,,,,125.0,12000.0,,,7.5,626.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.5,1510.0,30.0,2811.0,13.0,1000.0,,,37.0,3283.0,15.5,1320.0,,,,,78.0,7471.0,80.0,7676.0,,,42.0,4200.0
2022-03-16,90.0,8183.0,,,,,,,,,106.5,12000.0,,,7.5,626.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.0,1520.0,30.0,2828.0,13.0,1000.0,,,37.0,3283.0,15.5,1320.0,,,,,77.5,7450.0,79.5,7661.0,,,42.0,4200.0
2022-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-20,90.0,8183.0,,,,,,,,,106.5,12000.0,,,7.5,626.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.0,1520.0,30.0,2818.0,13.0,1000.0,,,37.0,3283.0,15.5,1320.0,,,,,77.0,7443.0,79.5,7670.0,,,42.0,4200.0
2022-03-21,90.0,8183.0,,,,,,,,,106.5,12000.0,,,7.5,626.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.0,1520.0,30.0,2823.0,13.0,1000.0,,,37.0,3283.0,15.5,1320.0,,,,,77.0,7440.0,80.0,7688.0,,,42.0,4200.0
2022-03-22,90.0,8183.0,,,,,,,,,106.5,12000.0,,,7.5,626.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.0,1520.0,30.0,2823.0,13.0,1000.0,,,37.0,3283.0,15.5,1320.0,,,,,77.0,7435.0,79.5,7693.0,,,42.0,4200.0
2022-03-23,90.0,8183.0,,,,,,,,,106.5,12000.0,,,7.5,650.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.0,1520.0,30.0,2823.0,13.0,1000.0,,,37.0,3283.0,15.5,1320.0,,,,,77.0,7428.0,79.5,7691.0,,,42.0,4200.0
2022-03-24,90.0,8183.0,,,,,,,,,106.5,12000.0,,,7.5,650.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.0,1520.0,30.0,2818.0,13.0,1000.0,,,37.0,3283.0,15.5,1320.0,,,,,77.0,7430.0,79.5,7691.0,,,42.0,4200.0
2022-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,1500.0,31.0,2800.0,,,,,,,,,,,,,77.0,7320.0,,,,,,
2022-03-27,90.0,8183.0,,,,,,,,,106.5,12000.0,,,7.5,650.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.0,1520.0,30.0,2820.0,13.0,1000.0,,,37.0,3283.0,15.5,1320.0,,,,,77.0,7438.0,79.0,7684.0,,,42.0,4200.0
2022-03-28,90.0,8183.0,,,,,,,,,106.5,12000.0,,,7.5,650.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.0,1520.0,30.0,2810.0,13.0,1000.0,,,37.0,3283.0,15.5,1320.0,,,,,77.0,7436.0,79.5,7706.0,,,42.0,4200.0
2022-03-29,90.0,8183.0,,,,,,,,,106.5,12000.0,,,7.5,650.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.0,1509.0,30.0,2788.0,13.0,1000.0,,,37.0,3283.0,15.5,1320.0,,,,,77.0,7453.0,79.5,7688.0,,,42.0,4200.0
2022-03-30,90.0,8183.0,,,,,,,,,87.5,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.0,1509.0,30.5,2836.0,13.0,1000.0,,,37.0,3333.0,15.5,1320.0,,,,,77.0,7453.0,79.5,7704.0,,,46.5,4500.0
2022-03-31,90.0,8183.0,,,,,,,,,87.5,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.0,1509.0,30.5,2817.0,13.0,1000.0,,,37.0,3333.0,15.5,1320.0,,,,,77.0,7456.0,79.5,7704.0,,,46.5,4500.0
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-03,90.0,8183.0,,,,,,,,,87.5,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.0,1509.0,30.5,2817.0,13.0,1000.0,,,37.0,3333.0,15.5,1320.0,,,,,77.5,7465.0,80.0,7705.0,,,46.5,4500.0
2022-04-04,90.0,8183.0,,,,,,,,,87.5,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.5,1520.0,30.5,2817.0,13.0,1000.0,,,37.0,3333.0,15.5,1320.0,,,,,77.5,7466.0,80.0,7698.0,,,46.5,4500.0
2022-04-05,90.0,8183.0,,,,,,,,,87.5,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.5,1520.0,30.5,2817.0,13.0,1000.0,,,37.0,3333.0,15.5,1320.0,,,,,78.0,7464.0,80.0,7700.0,,,46.5,4500.0
2022-04-06,91.0,8267.0,,,,,,,,,87.5,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.5,1520.0,30.5,2822.0,13.0,1000.0,,,38.0,3433.0,15.5,1320.0,,,,,77.5,7470.0,80.0,7716.0,,,46.5,4500.0
2022-04-07,91.0,8267.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.5,1520.0,30.5,2819.0,13.0,1000.0,,,38.0,3433.0,15.5,1320.0,,,,,78.0,7467.0,80.0,7737.0,,,46.5,4500.0
2022-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,3000.0,,,,,,,,,,,,,78.5,7575.0,,,,,,
2022-04-10,91.0,8267.0,,,,,,,,,87.5,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.5,1520.0,30.5,2825.0,13.0,1000.0,,,38.0,3433.0,15.5,1320.0,,,,,78.0,7502.0,80.5,7753.0,,,46.5,4500.0
2022-04-11,91.0,8267.0,,,,,,,,,87.5,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.5,1520.0,30.5,2824.0,13.0,1000.0,,,38.0,3433.0,15.5,1320.0,,,,,78.0,7509.0,80.5,7771.0,,,46.5,4500.0
2022-04-12,91.0,8267.0,,,,,,,,,87.5,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.5,1520.0,30.5,2824.0,13.0,1000.0,,,38.0,3433.0,15.5,1320.0,,,,,78.0,7475.0,80.5,7777.0,,,46.5,4500.0
2022-04-13,91.0,8267.0,,,,,,,,,87.5,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.5,1520.0,30.5,2833.0,13.0,1000.0,,,38.0,3433.0,15.5,1320.0,,,,,78.0,7479.0,80.5,7784.0,,,46.5,4500.0
2022-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-16,75.0,7000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,1800.0,31.0,2900.0,,,,,,,,,,,,,,,79.0,7700.0,,,,
2022-04-17,91.0,8267.0,,,,,,,,,87.5,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.5,1520.0,30.5,2824.0,13.0,1000.0,,,38.0,3433.0,15.5,1320.0,,,,,78.0,7520.0,81.0,7812.0,,,46.5,4500.0
2022-04-18,91.0,8267.0,,,,,,,,,87.5,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.5,1520.0,30.5,2852.0,13.0,1000.0,,,38.0,3433.0,15.5,1320.0,,,,,78.0,7532.0,81.0,7813.0,,,46.5,4500.0
2022-04-19,91.0,8267.0,,,,,,,,,87.5,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.5,1520.0,30.5,2852.0,13.0,1000.0,,,38.0,3433.0,15.5,1320.0,,,,,79.0,7591.0,81.0,7821.0,,,46.5,4500.0
2022-04-20,91.0,8267.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.5,1520.0,30.5,2848.0,13.0,1000.0,,,38.0,3433.0,15.5,1320.0,,,,,79.0,7616.0,81.0,7830.0,,,45.0,4400.0
2022-04-21,91.0,8267.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.5,1520.0,30.5,2836.0,13.0,1000.0,,,38.0,3433.0,15.5,1320.0,,,,,79.0,7614.0,81.0,7868.0,,,45.0,4400.0
2022-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,1520.0,30.0,3000.0,,,,,,,,,,,,,79.0,7600.0,81.0,8000.0,,,,
2022-04-24,91.0,8267.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.5,1520.0,30.5,2832.0,13.0,1000.0,,,38.0,3433.0,15.5,1320.0,,,,,79.0,7623.0,81.0,7876.0,,,45.0,4400.0
2022-04-25,93.0,8467.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.5,1520.0,30.5,2832.0,13.0,1000.0,,,38.0,3433.0,15.5,1320.0,,,,,79.0,7627.0,81.0,7869.0,,,45.0,4400.0
2022-04-26,93.0,8467.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,41.0,3734.0,17.0,1520.0,30.5,2835.0,13.0,1000.0,,,38.0,3433.0,15.5,1320.0,,,,,79.0,7631.0,81.0,7869.0,,,45.0,4400.0
2022-04-27,97.0,8880.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,17.0,1485.0,30.5,2840.0,9.0,700.0,,,34.5,3200.0,15.5,1350.0,,,,,79.0,7640.0,81.0,7874.0,,,45.0,4400.0
2022-04-28,93.0,8567.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,17.0,1520.0,30.5,2838.0,9.0,700.0,,,34.5,3200.0,15.5,1350.0,,,,,79.0,7643.0,81.0,7860.0,,,45.0,4400.0
2022-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-05,93.0,8567.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,17.0,1520.0,30.5,2846.0,9.0,700.0,,,34.5,3200.0,15.5,1350.0,,,,,79.0,7656.0,81.0,7842.0,,,45.0,4400.0
2022-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-08,93.0,8567.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,17.0,1520.0,30.5,2844.0,9.0,700.0,,,34.5,3200.0,15.5,1350.0,,,,,79.0,7654.0,81.0,7840.0,,,45.0,4350.0
2022-05-09,97.5,9040.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,17.0,1485.0,30.5,2843.0,9.0,700.0,,,34.5,3200.0,15.5,1350.0,,,,,79.0,7657.0,81.5,7862.0,,,45.0,4350.0
2022-05-10,93.5,8700.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,17.0,1520.0,30.5,2852.0,9.0,700.0,,,34.5,3200.0,15.5,1350.0,,,,,79.0,7648.0,81.5,7871.0,,,45.0,4350.0
2022-05-11,97.5,9040.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,16.5,1473.0,30.0,2830.0,11.0,900.0,,,34.5,3200.0,15.5,1360.0,,,,,79.0,7635.0,81.5,7864.0,,,44.0,4250.0
2022-05-12,94.0,8640.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,17.0,1510.0,30.5,2852.0,11.0,900.0,,,27.5,2600.0,15.5,1360.0,,,,,79.0,7636.0,81.5,7873.0,,,44.5,4300.0
2022-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16,97.5,9040.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,16.5,1473.0,30.5,2849.0,11.0,900.0,,,36.5,3550.0,15.5,1360.0,,,,,79.0,7643.0,81.5,7871.0,,,57.0,5550.0
2022-05-17,93.5,8700.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,17.0,1509.0,30.5,2850.0,11.0,900.0,,,36.5,3550.0,15.5,1360.0,,,,,79.0,7645.0,81.5,7864.0,,,57.5,5600.0
2022-05-18,93.5,8700.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,17.0,1509.0,30.5,2876.0,11.0,900.0,,,35.0,3300.0,15.5,1360.0,,,,,79.0,7650.0,81.5,7861.0,,,55.5,5350.0
2022-05-19,93.5,8700.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,17.0,1509.0,30.5,2873.0,11.0,900.0,,,35.0,3300.0,15.5,1360.0,,,,,79.0,7644.0,81.5,7861.0,,,55.5,5350.0
2022-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,3250.0,,,,,,,,,,,,,,,79.0,7500.0,,,,
2022-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-22,93.5,8700.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,17.0,1531.0,30.0,2847.0,11.0,900.0,,,35.0,3300.0,15.5,1360.0,,,,,79.0,7644.0,81.5,7875.0,,,54.5,5200.0
2022-05-23,93.5,8700.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,17.0,1531.0,30.5,2847.0,11.0,900.0,,,35.0,3300.0,15.5,1360.0,,,,,79.0,7657.0,81.5,7855.0,,,52.5,4950.0
2022-05-24,93.5,8700.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,17.0,1531.0,30.5,2837.0,11.0,900.0,,,35.0,3300.0,15.5,1360.0,,,,,79.0,7665.0,81.5,7855.0,,,52.0,4900.0
2022-05-25,93.5,8700.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,17.0,1531.0,30.5,2877.0,11.0,900.0,,,35.0,3300.0,15.5,1360.0,,,,,79.0,7657.0,81.5,7863.0,,,52.0,4900.0
2022-05-26,93.5,8700.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,17.5,1542.0,30.5,2868.0,11.0,900.0,,,35.0,3300.0,15.5,1360.0,,,,,79.0,7674.0,81.5,7861.0,,,52.0,4900.0
2022-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-29,93.5,8700.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,17.5,1587.0,31.0,2884.0,11.0,900.0,,,35.0,3300.0,15.5,1360.0,,,,,80.0,7704.0,81.0,7854.0,,,52.0,4900.0
2022-05-30,93.5,8700.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,17.5,1587.0,31.0,2870.0,11.0,900.0,,,35.0,3300.0,15.5,1360.0,,,,,80.0,7704.0,81.5,7863.0,,,52.0,4950.0
2022-05-31,93.5,8700.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,17.5,1587.0,31.0,2864.0,11.0,900.0,,,35.0,3300.0,15.5,1360.0,,,,,80.0,7728.0,81.5,7896.0,,,52.0,4950.0
2022-06-01,93.5,8700.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,18.5,1647.0,31.0,2879.0,11.0,900.0,,,35.0,3300.0,15.5,1360.0,,,,,80.0,7712.0,82.0,7933.0,,,50.0,4800.0
2022-06-02,93.5,8700.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,18.5,1658.0,31.0,2877.0,11.0,900.0,,,35.0,3300.0,15.5,1360.0,,,,,80.0,7706.0,82.0,7916.0,,,50.0,4800.0
2022-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-05,93.5,8700.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,18.5,1658.0,31.0,2885.0,11.0,900.0,,,35.0,3300.0,15.5,1360.0,,,,,80.0,7691.0,82.0,7927.0,,,49.0,4650.0
2022-06-06,93.5,8700.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,18.5,1658.0,31.0,2911.0,11.0,900.0,,,35.0,3300.0,15.5,1360.0,,,,,80.0,7692.0,82.0,7943.0,,,49.0,4650.0
2022-06-07,93.5,8700.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,19.0,1680.0,31.0,2884.0,11.0,900.0,,,35.0,3300.0,15.5,1360.0,,,,,80.0,7700.0,82.0,7920.0,,,49.0,4650.0
2022-06-08,93.5,8700.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,19.0,1691.0,31.0,2904.0,11.0,900.0,,,35.0,3300.0,13.0,1100.0,,,,,80.0,7712.0,82.0,7910.0,,,46.0,4300.0
2022-06-09,93.5,8700.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,19.0,1691.0,31.0,2904.0,11.0,900.0,,,35.0,3300.0,13.0,1100.0,,,,,80.0,7713.0,82.0,7910.0,,,46.0,4300.0
2022-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-12,93.5,8700.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,19.0,1691.0,31.0,2910.0,11.0,900.0,,,35.0,3300.0,13.0,1100.0,,,,,80.0,7705.0,82.0,7917.0,,,46.0,4300.0
2022-06-13,93.5,8700.0,,,,,,,,,,,,,7.5,650.0,,,,,,,,,,,,,,,,,,,43.0,4000.0,18.5,1669.0,31.0,2899.0,11.0,900.0,,,35.0,3300.0,13.0,1100.0,,,,,80.0,7708.0,82.0,7909.0,,,47.0,4400.0
