date,black cumin (seed)(kalozira)_avg_retail_price,black cumin (seed)(kalozira)_avg_wholesale_price,black pepper(golmorich)_avg_retail_price,black pepper(golmorich)_avg_wholesale_price,cardamom - big_avg_retail_price,cardamom - big_avg_wholesale_price,cardamom - small_avg_retail_price,cardamom - small_avg_wholesale_price,cinnamon(daruchini)_avg_retail_price,cinnamon(daruchini)_avg_wholesale_price,clove(lobonga)_avg_retail_price,clove(lobonga)_avg_wholesale_price,coriander seed (new)_avg_retail_price,coriander seed (new)_avg_wholesale_price,coriander seed (old)_avg_retail_price,coriander seed (old)_avg_wholesale_price,cumin (seed)_avg_retail_price,cumin (seed)_avg_wholesale_price,dried chili (barisal_raypur_chandpur) - ordinary_avg_retail_price,dried chili (barisal_raypur_chandpur) - ordinary_avg_wholesale_price,dried chili (barisal_raypur_chandpur) - superior_avg_retail_price,dried chili (barisal_raypur_chandpur) - superior_avg_wholesale_price,dried chili (battakandi) - ordinary_avg_retail_price,dried chili (battakandi) - ordinary_avg_wholesale_price,dried chili (battakandi) - superior_avg_retail_price,dried chili (battakandi) - superior_avg_wholesale_price,dried chili (bogra_rangpur) - ordinary_avg_retail_price,dried chili (bogra_rangpur) - ordinary_avg_wholesale_price,dried chili (bogra_rangpur) - superior_avg_retail_price,dried chili (bogra_rangpur) - superior_avg_wholesale_price,dried chili (chittagong) - ordinary_avg_retail_price,dried chili (chittagong) - ordinary_avg_wholesale_price,dried chili (chittagong) - superior_avg_retail_price,dried chili (chittagong) - superior_avg_wholesale_price,dried chili (imported) - ordinary_avg_retail_price,dried chili (imported) - ordinary_avg_wholesale_price,dried chili (local) - ordinary_avg_retail_price,dried chili (local) - ordinary_avg_wholesale_price,dried chili (local) - superior_avg_retail_price,dried chili (local) - superior_avg_wholesale_price,dry chilli_avg_retail_price,dry chilli_avg_wholesale_price,fennel_aniseed_avg_retail_price,fennel_aniseed_avg_wholesale_price,fenugreek(methi)_avg_retail_price,fenugreek(methi)_avg_wholesale_price,garlic (imported)_avg_retail_price,garlic (imported)_avg_wholesale_price,garlic (local) - big size_avg_retail_price,garlic (local) - big size_avg_wholesale_price,garlic - one piece_avg_retail_price,garlic - one piece_avg_wholesale_price,ginger (imported)_avg_retail_price,ginger (imported)_avg_wholesale_price,ginger (local) - new_avg_retail_price,ginger (local) - new_avg_wholesale_price,ginger (local) - old_avg_retail_price,ginger (local) - old_avg_wholesale_price,green chili (local)_avg_retail_price,green chili (local)_avg_wholesale_price,green chili_avg_retail_price,green chili_avg_wholesale_price,khoayr (catechu) - ordinary_avg_retail_price,khoayr (catechu) - ordinary_avg_wholesale_price,khoayr (catechu) - superior quality_avg_retail_price,khoayr (catechu) - superior quality_avg_wholesale_price,onion (local)_avg_retail_price,onion (local)_avg_wholesale_price,onion (new)_avg_retail_price,onion (new)_avg_wholesale_price,onion-imported_avg_retail_price,onion-imported_avg_wholesale_price,turmeric (imported)_avg_retail_price,turmeric (imported)_avg_wholesale_price,turmeric (local) - long (ordinary)_avg_retail_price,turmeric (local) - long (ordinary)_avg_wholesale_price,turmeric (local) - long (superior)_avg_retail_price,turmeric (local) - long (superior)_avg_wholesale_price,turmeric (local) - round (ordinary)_avg_retail_price,turmeric (local) - round (ordinary)_avg_wholesale_price,turmeric (local) - round (superior)_avg_retail_price,turmeric (local) - round (superior)_avg_wholesale_price,zain_avg_retail_price,zain_avg_wholesale_price
2021-08-24,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,348.0,14.5,1013.0,,,105.0,9643.0,4.5,330.0,145.0,13500.0,210.5,19500.0,,,235.0,26000.0,143.5,13000.0,186.0,17000.0,,,255.0,24500.0,265.0,24250.0,159.5,14875.0,194.5,18375.0,214.0,21654.0,,,3.5,120.0,116.5,10361.0,62.5,5496.0,61.5,6250.0,107.0,9277.0,116.0,9833.0,106.5,9066.0,96.5,10231.0,85.0,6500.0,,,,,43.5,3990.0,44.0,4027.0,38.0,3496.0,136.5,12560.0,133.5,12513.0,150.0,13763.0,145.0,14000.0,,,3.5,180.0
2021-08-25,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,348.0,14.5,1013.0,,,105.0,9643.0,4.5,330.0,145.0,13500.0,210.5,19500.0,,,235.0,26000.0,142.5,12500.0,182.0,16500.0,,,255.0,24500.0,267.5,24389.0,151.5,14136.0,194.5,18375.0,214.0,21654.0,,,3.5,120.0,116.0,10321.0,61.5,5483.0,61.5,6250.0,107.5,9352.0,116.0,9833.0,105.0,8840.0,95.0,8929.0,,,,,,,43.5,3985.0,44.5,4020.0,38.5,3539.0,137.0,12560.0,133.5,12513.0,151.5,13782.0,145.0,14000.0,,,3.5,180.0
2021-08-26,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,348.0,14.5,1013.0,,,105.0,9643.0,4.5,330.0,145.0,13500.0,210.5,19500.0,,,235.0,26000.0,142.5,12500.0,186.0,17000.0,,,255.0,24500.0,267.5,24389.0,159.5,14875.0,194.5,18375.0,214.0,21654.0,,,3.5,120.0,116.0,10277.0,62.0,5463.0,61.5,6250.0,107.5,9339.0,116.0,9833.0,104.5,8826.0,93.5,9845.0,75.0,6000.0,,,,,43.5,3990.0,44.0,3993.0,38.0,3510.0,137.0,12560.0,133.5,12513.0,151.5,13782.0,145.0,14000.0,,,3.5,180.0
2021-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0,23000.0,,,,,,,,,,,,,105.0,9500.0,,,,,115.0,9800.0,,,,,110.0,10000.0,,,,,,,,,,,38.0,3700.0,,,,,,,,,,,,
2021-08-29,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,348.0,14.5,1013.0,,,105.0,9643.0,4.5,330.0,145.0,13500.0,210.5,19500.0,,,235.0,26000.0,142.5,12500.0,186.0,17000.0,,,255.0,24500.0,267.5,24389.0,159.5,14875.0,194.5,18375.0,214.0,21654.0,,,3.5,120.0,115.5,10237.0,61.5,5409.0,61.5,6250.0,107.0,9331.0,110.5,9250.0,104.5,8818.0,90.5,9596.0,75.0,6000.0,,,,,42.5,3924.0,43.0,3930.0,38.0,3519.0,137.0,12560.0,133.5,12513.0,151.5,13782.0,145.0,14000.0,,,3.5,180.0
2021-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-31,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,348.0,14.5,1013.0,,,105.0,9643.0,4.5,330.0,145.0,13500.0,210.5,19500.0,,,235.0,26000.0,140.0,12500.0,186.0,17000.0,,,255.0,24500.0,265.5,24278.0,160.0,14875.0,194.5,18375.0,214.0,21654.0,,,3.5,120.0,115.0,10180.0,61.5,5404.0,61.5,6250.0,106.0,9329.0,110.5,9250.0,103.5,8715.0,89.5,9406.0,55.0,4600.0,,,,,43.5,3918.0,43.0,3930.0,38.5,3537.0,137.0,12560.0,133.5,12513.0,151.5,13782.0,145.0,14000.0,,,3.5,180.0
2021-09-01,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,348.0,14.5,1013.0,,,107.5,9667.0,4.5,330.0,220.0,22000.0,210.5,19500.0,,,235.0,26000.0,165.0,13200.0,185.0,17000.0,,,255.0,24500.0,267.0,24313.0,152.0,14136.0,194.5,18375.0,214.0,21500.0,,,3.5,120.0,114.5,10115.0,61.5,5372.0,61.5,6250.0,104.5,9142.0,110.5,9250.0,104.0,8759.0,88.5,9460.0,55.0,4500.0,,,,,42.5,3900.0,43.5,3934.0,38.5,3531.0,136.0,12375.0,133.5,12625.0,151.5,13882.0,145.0,14000.0,,,3.5,180.0
2021-09-02,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,348.0,14.5,1013.0,,,107.5,9667.0,4.5,330.0,220.0,22000.0,210.5,19500.0,,,235.0,26000.0,145.0,12600.0,185.0,17000.0,,,255.0,24500.0,265.5,24222.0,152.0,14136.0,194.5,18375.0,214.0,21654.0,,,3.5,120.0,114.0,10109.0,60.5,5313.0,61.5,6250.0,104.0,9072.0,110.5,9250.0,104.0,8759.0,88.5,9728.0,55.0,4400.0,,,,,42.5,3888.0,43.5,3949.0,38.5,3544.0,137.0,12560.0,133.5,12625.0,151.5,13882.0,145.0,14000.0,,,3.5,180.0
2021-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,12000.0,,,,,,,260.0,24000.0,,,,,,,,,,,125.0,10500.0,55.0,4000.0,,,55.0,4000.0,,,,,35.0,2600.0,,,,,,,,,24.5,2000.0,,,,,,,125.0,12500.0,,,,,,
2021-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-05,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,353.0,15.0,1050.0,,,107.5,9667.0,4.5,337.0,220.0,22000.0,210.5,19500.0,,,235.0,26000.0,145.0,12600.0,185.0,17000.0,,,255.0,24500.0,265.5,24222.0,152.0,14136.0,194.5,18375.0,214.0,21654.0,,,3.5,120.0,112.5,9983.0,60.0,5277.0,61.5,6250.0,103.0,9018.0,113.0,9667.0,103.0,8715.0,90.0,8673.0,70.0,6000.0,,,,,42.5,3871.0,43.5,3963.0,38.0,3510.0,137.0,12560.0,133.5,12625.0,151.5,13882.0,145.0,14000.0,,,3.5,180.0
2021-09-06,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,353.0,15.0,1050.0,,,107.5,9667.0,4.5,337.0,220.0,22000.0,210.5,19500.0,,,235.0,26000.0,145.0,12600.0,185.0,17000.0,,,255.0,24500.0,263.5,24222.0,152.0,14136.0,194.5,18375.0,212.0,21500.0,,,3.5,120.0,112.5,9983.0,60.5,5293.0,61.5,6250.0,103.0,8978.0,113.0,9667.0,103.5,8800.0,88.5,8634.0,70.0,6000.0,,,,,42.5,3871.0,43.5,3963.0,38.0,3510.0,137.0,12560.0,133.5,12625.0,150.0,13882.0,145.0,14000.0,,,3.5,180.0
2021-09-07,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,353.0,15.0,1050.0,,,107.5,9667.0,4.5,337.0,220.0,22000.0,210.5,19500.0,,,235.0,26000.0,145.0,13067.0,185.0,17000.0,,,255.0,24500.0,263.5,24100.0,152.0,14182.0,194.5,18375.0,212.0,21423.0,,,3.5,120.0,112.0,9894.0,60.5,5296.0,61.5,6250.0,103.5,8954.0,113.0,9667.0,103.0,8778.0,87.5,7156.0,70.0,6000.0,,,,,42.5,3868.0,43.5,3968.0,38.0,3510.0,137.5,12600.0,133.5,12625.0,149.0,13723.0,145.0,14000.0,,,3.5,180.0
2021-09-08,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,353.0,15.0,1050.0,,,107.5,9667.0,4.5,337.0,165.0,14000.0,213.5,19786.0,,,235.0,26000.0,145.0,13067.0,185.0,17000.0,,,255.0,24500.0,263.0,24000.0,152.0,14182.0,194.5,18375.0,212.0,21423.0,,,3.5,120.0,111.5,9875.0,60.0,5219.0,61.5,6250.0,102.5,8853.0,110.0,9333.0,102.5,8809.0,87.5,8408.0,70.0,6000.0,,,,,42.5,3849.0,43.5,3968.0,38.0,3504.0,137.5,12600.0,133.5,12625.0,150.5,13923.0,145.0,14000.0,,,3.5,180.0
2021-09-09,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,353.0,15.0,1050.0,,,107.5,9667.0,4.5,337.0,165.0,14000.0,211.0,19643.0,,,235.0,26000.0,145.0,13067.0,185.0,17000.0,,,240.0,23000.0,263.0,24000.0,152.0,14182.0,194.5,18375.0,217.5,22042.0,,,3.5,120.0,111.5,9883.0,60.0,5218.0,52.5,5500.0,101.5,8720.0,110.0,9333.0,102.5,8809.0,85.5,8142.0,70.0,6000.0,,,,,42.5,3846.0,43.0,3943.0,38.0,3510.0,137.5,12600.0,133.5,12625.0,150.5,13923.0,145.0,14000.0,,,3.5,180.0
2021-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,13200.0,,,,,,,255.0,23400.0,,,,,,,,,,,,,45.0,4000.0,,,97.5,8000.0,,,,,97.5,8000.0,,,,,,,39.0,3600.0,,,,,,,,,,,,,,,,
2021-09-12,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,353.0,15.0,1050.0,,,107.5,9667.0,4.5,337.0,165.0,14000.0,211.0,19643.0,,,235.0,26000.0,147.0,13400.0,185.0,17000.0,,,245.0,23000.0,263.0,24000.0,152.0,14182.0,194.5,18375.0,212.0,21423.0,,,3.5,120.0,110.5,9856.0,60.0,5250.0,61.5,6250.0,99.0,8614.0,104.5,8950.0,102.0,8830.0,81.0,7734.0,70.0,6000.0,,,,,42.5,3854.0,42.5,3891.0,38.0,3454.0,137.5,12600.0,133.5,12625.0,150.5,13923.0,145.0,14000.0,,,3.5,180.0
2021-09-13,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,353.0,15.0,1050.0,,,107.5,9667.0,5.5,350.0,165.0,14000.0,211.0,19643.0,,,235.0,26000.0,147.0,13400.0,185.0,17000.0,,,240.0,23000.0,263.0,24000.0,152.0,14182.0,194.5,18375.0,210.5,21269.0,,,3.5,120.0,109.5,9761.0,59.5,5217.0,61.5,6250.0,99.0,8627.0,104.5,8950.0,102.0,8830.0,81.0,6700.0,70.0,6000.0,,,,,42.0,3856.0,42.5,3905.0,37.5,3424.0,137.5,12600.0,133.5,12625.0,150.5,13923.0,145.0,14000.0,,,3.5,180.0
2021-09-14,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,353.0,15.0,1050.0,,,107.5,9667.0,5.5,350.0,165.0,14000.0,211.0,19643.0,,,235.0,26000.0,147.0,13400.0,185.0,17071.0,,,240.0,23000.0,263.0,24000.0,152.0,14182.0,194.5,18375.0,210.5,21269.0,,,3.5,120.0,108.5,9708.0,59.0,5171.0,61.5,6250.0,100.0,8652.0,104.5,8950.0,101.0,8765.0,83.0,6869.0,70.0,6000.0,,,,,42.0,3856.0,42.5,3918.0,37.0,3404.0,135.0,12400.0,133.5,12625.0,150.5,13923.0,145.0,14000.0,,,3.5,180.0
2021-09-15,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,353.0,15.0,1050.0,,,107.5,9667.0,5.5,350.0,165.0,14000.0,211.5,19500.0,,,235.0,26000.0,147.0,13400.0,185.0,17071.0,,,240.0,23000.0,262.0,23940.0,152.0,14182.0,179.5,16875.0,209.5,21192.0,,,3.5,120.0,107.5,9620.0,59.0,5162.0,61.5,6250.0,100.0,8662.0,104.5,8950.0,101.0,8787.0,84.5,6969.0,75.0,6000.0,,,,,42.0,3854.0,42.5,3905.0,37.0,3393.0,135.0,12400.0,133.5,12625.0,150.5,13923.0,145.0,14000.0,,,3.5,180.0
2021-09-16,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,353.0,15.0,1050.0,,,107.5,9667.0,5.5,350.0,165.0,14000.0,211.5,19500.0,,,235.0,26000.0,155.0,13600.0,185.0,17071.0,,,240.0,23000.0,262.5,23989.0,152.0,14182.0,179.5,16875.0,209.5,21192.0,,,3.5,120.0,108.0,9675.0,58.5,5113.0,64.0,6250.0,99.5,8602.0,104.5,8950.0,101.5,8830.0,84.0,6901.0,75.0,6000.0,,,,,41.5,3830.0,42.5,3905.0,37.0,3396.0,135.0,12400.0,133.5,12625.0,150.5,13923.0,145.0,14000.0,,,3.5,180.0
2021-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.0,23000.0,,,,,,,190.0,19000.0,,,,,,,,,,,55.0,5000.0,52.5,5500.0,90.0,8000.0,,,90.0,8000.0,67.5,5800.0,,,,,,,,,57.0,5400.0,43.0,4000.0,,,122.5,12000.0,132.5,13000.0,,,,,,
2021-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-19,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,353.0,15.0,1050.0,,,109.5,9840.0,5.5,350.0,165.0,15000.0,207.5,19071.0,,,235.0,26000.0,147.0,13400.0,185.0,17071.0,,,240.0,23000.0,258.5,23490.0,152.0,14182.0,179.5,16875.0,209.5,21192.0,,,3.5,120.0,109.5,9786.0,58.5,5061.0,59.0,5750.0,101.5,8775.0,104.5,8950.0,100.5,8836.0,91.0,7590.0,75.0,6500.0,,,,,42.0,3851.0,42.5,3905.0,36.5,3336.0,139.5,12750.0,133.5,12625.0,150.5,13923.0,145.0,14000.0,,,3.5,180.0
2021-09-20,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,353.0,15.0,1050.0,,,109.5,9840.0,5.5,350.0,165.0,15000.0,207.5,19071.0,,,235.0,26000.0,147.0,13400.0,185.0,17071.0,,,240.0,23000.0,258.5,23490.0,152.0,14182.0,179.5,16875.0,209.5,21192.0,,,3.5,120.0,109.5,9775.0,58.0,4995.0,59.0,5750.0,102.5,8875.0,104.5,8950.0,100.5,8836.0,90.0,7573.0,75.0,6500.0,,,,,42.0,3845.0,42.5,3930.0,36.5,3339.0,139.5,12750.0,133.5,12625.0,150.5,13923.0,145.0,14000.0,,,3.5,180.0
2021-09-21,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,353.0,15.0,1050.0,,,109.5,9840.0,5.5,350.0,165.0,15000.0,207.5,19071.0,,,235.0,26000.0,147.0,13400.0,185.0,17071.0,,,240.0,23000.0,258.5,23490.0,152.0,14182.0,181.5,16875.0,209.5,21192.0,,,3.5,120.0,109.5,9806.0,58.0,5012.0,59.0,5750.0,103.0,8924.0,99.0,8529.0,99.5,8995.0,91.0,7688.0,77.5,6600.0,,,,,42.0,3836.0,42.5,3905.0,37.0,3336.0,139.5,12750.0,133.5,12625.0,150.5,13923.0,145.0,14000.0,,,3.5,180.0
2021-09-22,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,353.0,15.0,1050.0,,,109.5,9840.0,5.5,350.0,165.0,15000.0,207.5,19071.0,,,235.0,26000.0,147.0,13400.0,184.5,16929.0,,,240.0,23000.0,258.5,23490.0,152.0,14182.0,181.5,16875.0,209.5,21192.0,,,3.5,120.0,110.0,9800.0,58.0,5029.0,59.0,5750.0,104.0,8998.0,99.0,8529.0,100.5,9018.0,97.0,8221.0,95.0,7500.0,,,,,42.0,3831.0,42.5,3868.0,36.5,3296.0,139.5,12750.0,131.5,12625.0,150.0,13923.0,145.0,14000.0,,,3.5,180.0
2021-09-23,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,353.0,15.0,1050.0,,,109.5,9840.0,5.5,350.0,165.0,15000.0,197.0,18083.0,,,235.0,26000.0,147.0,13400.0,184.5,16929.0,,,240.0,23000.0,258.5,23490.0,152.0,14200.0,181.5,16875.0,215.5,21833.0,,,3.5,120.0,110.0,9851.0,58.0,5014.0,59.0,5750.0,104.0,9000.0,102.0,8750.0,100.0,9029.0,100.5,8558.0,95.0,7500.0,,,,,42.0,3837.0,42.5,3868.0,37.0,3336.0,139.5,12750.0,131.5,12625.0,150.5,14058.0,145.0,14000.0,,,3.5,180.0
2021-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.5,14000.0,,,,,,,105.0,9000.0,,,,,,,,,117.5,10000.0,65.0,5500.0,,,100.0,8500.0,,,,,75.0,7500.0,,,,,,,39.0,3600.0,,,,,,,,,,,,,,,,
2021-09-26,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,353.0,15.0,1050.0,,,109.5,9840.0,5.5,350.0,165.0,15000.0,207.5,19071.0,,,235.0,26000.0,147.0,13400.0,184.5,17000.0,,,240.0,23000.0,258.5,23490.0,152.0,14182.0,181.5,16875.0,209.5,21192.0,,,3.5,120.0,109.5,9772.0,57.0,4940.0,59.0,5750.0,106.0,9150.0,100.5,8600.0,102.0,9005.0,112.5,9598.0,95.0,7500.0,,,,,42.5,3864.0,42.5,3880.0,37.5,3396.0,139.5,12750.0,133.5,12750.0,151.5,13923.0,145.0,14000.0,,,3.5,180.0
2021-09-27,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,353.0,15.0,1050.0,,,109.5,9840.0,5.5,350.0,165.0,15000.0,207.5,19071.0,,,235.0,26000.0,147.0,13400.0,184.5,17000.0,,,240.0,23000.0,258.5,23490.0,152.0,14182.0,181.5,16875.0,209.0,21192.0,,,3.5,120.0,110.5,9842.0,57.0,4951.0,59.0,5750.0,106.0,9237.0,96.0,7989.0,101.5,9029.0,115.0,9826.0,105.0,8000.0,,,,,42.5,3879.0,42.5,3855.0,38.0,3447.0,139.5,12750.0,133.5,12750.0,151.5,13923.0,145.0,14000.0,,,3.5,180.0
2021-09-28,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,353.0,15.0,1050.0,,,108.5,9840.0,5.5,350.0,165.0,15000.0,207.5,19071.0,,,235.0,26000.0,147.0,13400.0,184.5,17000.0,,,245.0,23000.0,258.5,23490.0,152.0,14182.0,181.5,16875.0,209.5,21308.0,,,3.5,120.0,111.0,9977.0,56.5,4910.0,59.0,5750.0,107.0,11494.0,93.5,7767.0,102.5,9148.0,126.0,10908.0,130.0,11000.0,,,,,43.0,3899.0,42.5,3855.0,38.0,3460.0,139.5,12750.0,133.5,12750.0,151.5,13923.0,145.0,14000.0,,,3.5,180.0
2021-09-29,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,353.0,15.0,1013.0,,,108.5,9840.0,5.5,350.0,165.0,15000.0,208.5,19000.0,,,235.0,26000.0,147.0,13400.0,184.5,17000.0,,,240.0,23000.0,258.5,23490.0,152.0,14182.0,181.5,16875.0,207.5,21154.0,,,3.5,110.0,111.5,9920.0,57.0,4905.0,59.0,5750.0,107.5,11516.0,95.5,7822.0,102.5,9229.0,135.0,11741.0,130.0,11000.0,,,,,43.0,3904.0,42.5,3855.0,38.0,3510.0,139.5,12750.0,131.5,12625.0,150.0,13923.0,145.0,14000.0,,,3.5,170.0
2021-09-30,3.5,280.0,8.5,650.0,1090.0,100533.0,28.5,6220.0,5.5,357.0,15.5,1017.0,,,108.5,9840.0,5.5,350.0,165.0,15000.0,208.5,19000.0,,,235.0,26000.0,155.0,13600.0,184.5,17000.0,,,240.0,23000.0,252.5,23363.0,154.0,14350.0,181.5,16875.0,215.5,22364.0,,,3.5,110.0,111.0,9911.0,57.0,4909.0,52.5,5500.0,106.5,11102.0,98.5,8113.0,102.0,9205.0,139.5,12003.0,145.0,12000.0,,,,,43.0,3917.0,42.5,3905.0,38.5,3558.0,139.5,12750.0,131.0,12571.0,151.5,13989.0,145.0,14000.0,,,3.5,170.0
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,5000.0,,,85.0,6500.0,,,95.0,8000.0,130.0,12000.0,,,,,,,62.5,6000.0,,,,,,,,,,,,,,,,
2021-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-03,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,353.0,15.0,1013.0,,,108.5,9840.0,5.5,350.0,165.0,15000.0,208.5,19000.0,,,235.0,26000.0,147.0,13400.0,184.5,17000.0,,,240.0,23000.0,258.5,23490.0,152.0,14182.0,181.5,16875.0,206.0,20615.0,,,3.5,110.0,110.5,9964.0,56.0,4817.0,59.0,5750.0,107.0,11114.0,145.0,7233.0,99.5,9029.0,169.0,14920.0,130.0,11000.0,,,,,52.0,4723.0,52.5,4850.0,44.0,4041.0,141.0,13125.0,131.5,12625.0,150.0,13923.0,145.0,14000.0,,,3.5,170.0
2021-10-04,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,353.0,15.0,1013.0,,,108.5,9840.0,5.5,350.0,165.0,15000.0,206.5,18857.0,,,235.0,26000.0,147.0,13400.0,184.5,17000.0,,,240.0,23000.0,258.5,23490.0,151.0,14091.0,181.5,16875.0,206.0,20615.0,,,3.5,110.0,111.0,9950.0,55.5,4772.0,59.0,5750.0,107.0,11128.0,92.0,7522.0,99.5,9029.0,162.5,13973.0,145.0,11500.0,,,,,55.0,5130.0,55.5,5213.0,47.5,4399.0,141.0,13125.0,131.5,12625.0,150.0,13923.0,145.0,14000.0,,,3.5,170.0
2021-10-05,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,353.0,15.0,1013.0,,,108.5,9840.0,5.5,350.0,165.0,15000.0,209.0,19214.0,,,235.0,26000.0,147.0,13400.0,184.5,17000.0,,,240.0,23000.0,258.5,23490.0,150.0,13909.0,181.5,16875.0,207.5,20833.0,,,3.5,110.0,111.5,10023.0,55.5,4790.0,59.0,5750.0,120.0,11308.0,92.0,7522.0,100.0,9080.0,158.5,13688.0,135.0,11000.0,,,,,57.0,5309.0,58.5,5500.0,50.5,4613.0,133.0,12500.0,131.5,12625.0,148.5,13775.0,,,,,3.5,170.0
2021-10-06,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,353.0,15.0,1013.0,,,108.5,9840.0,5.5,350.0,165.0,15000.0,209.0,19214.0,,,235.0,26000.0,147.0,13400.0,188.5,17357.0,,,240.0,23000.0,258.5,23490.0,150.0,13909.0,181.5,16875.0,206.5,18815.0,,,3.5,110.0,112.0,10020.0,56.0,4795.0,56.5,5750.0,120.0,11552.0,92.0,7522.0,99.5,9005.0,151.5,12845.0,130.0,11000.0,,,,,62.5,5807.0,62.5,5925.0,54.5,4993.0,142.0,13125.0,131.5,12625.0,150.0,13923.0,145.0,14000.0,,,3.5,170.0
2021-10-07,3.5,280.0,8.0,613.0,820.0,75563.0,27.5,5517.0,5.5,353.0,15.0,1013.0,,,108.5,9840.0,5.5,350.0,165.0,15000.0,209.0,19214.0,,,235.0,26000.0,147.0,13400.0,188.5,17357.0,,,240.0,23000.0,258.5,23690.0,150.0,13909.0,182.5,17000.0,211.0,19200.0,,,3.5,110.0,112.5,10117.0,56.0,4798.0,56.5,5750.0,108.5,9535.0,92.0,7522.0,101.5,9195.0,145.5,12420.0,130.0,11000.0,,,,,64.5,5988.0,66.5,6257.0,57.0,5185.0,142.0,13125.0,131.5,12625.0,150.0,13923.0,145.0,14000.0,,,3.5,170.0
2021-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.5,10200.0,50.5,4000.0,,,102.5,7600.0,,,,,130.0,10000.0,,,,,,,52.5,4800.0,,,47.0,4400.0,,,,,,,,,,,,
2021-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
