date,alachi lemon_avg_retail_price,alachi lemon_avg_wholesale_price,amra (hog plum)_avg_retail_price,amra (hog plum)_avg_wholesale_price,apple (india)_avg_retail_price,apple (india)_avg_wholesale_price,apple (pakistan)_avg_retail_price,apple (pakistan)_avg_wholesale_price,apple_avg_retail_price,apple_avg_wholesale_price,banana-chapa_avg_retail_price,banana-chapa_avg_wholesale_price,banana-sabri (high quality)_avg_retail_price,banana-sabri (high quality)_avg_wholesale_price,banana-sabri (ordinary)_avg_retail_price,banana-sabri (ordinary)_avg_wholesale_price,banana-sagar (high quality)_avg_retail_price,banana-sagar (high quality)_avg_wholesale_price,banana-sagar (ordinary)_avg_retail_price,banana-sagar (ordinary)_avg_wholesale_price,bangi (melon)_avg_retail_price,bangi (melon)_avg_wholesale_price,baromasi china-3_avg_retail_price,baromasi china-3_avg_wholesale_price,boroi (jujube_plum)_avg_retail_price,boroi (jujube_plum)_avg_wholesale_price,boroi-kul (imported)_avg_retail_price,boroi-kul (imported)_avg_wholesale_price,cagoji lemon_avg_retail_price,cagoji lemon_avg_wholesale_price,canteloupe_avg_retail_price,canteloupe_avg_wholesale_price,coconut_avg_retail_price,coconut_avg_wholesale_price,grapefruit_avg_retail_price,grapefruit_avg_wholesale_price,grapes_avg_retail_price,grapes_avg_wholesale_price,green-coconut_avg_retail_price,green-coconut_avg_wholesale_price,guava (kazi)_avg_retail_price,guava (kazi)_avg_wholesale_price,guava (thai)_avg_retail_price,guava (thai)_avg_wholesale_price,guava_avg_retail_price,guava_avg_wholesale_price,jackfruit-(small)_avg_retail_price,jackfruit-(small)_avg_wholesale_price,jackfruit-big (above 4 kg)_avg_retail_price,jackfruit-big (above 4 kg)_avg_wholesale_price,kalozam (black berry)_avg_retail_price,kalozam (black berry)_avg_wholesale_price,khejur (date)_avg_retail_price,khejur (date)_avg_wholesale_price,khurma_avg_retail_price,khurma_avg_wholesale_price,lychee (imported)_avg_retail_price,lychee (imported)_avg_wholesale_price,lychee_avg_retail_price,lychee_avg_wholesale_price,malta_avg_retail_price,malta_avg_wholesale_price,mango-amropali_avg_retail_price,mango-amropali_avg_wholesale_price,mango-ashini_avg_retail_price,mango-ashini_avg_wholesale_price,mango-fazli_avg_retail_price,mango-fazli_avg_wholesale_price,mango-gopal bhog_avg_retail_price,mango-gopal bhog_avg_wholesale_price,mango-guti_avg_retail_price,mango-guti_avg_wholesale_price,mango-himsagar_avg_retail_price,mango-himsagar_avg_wholesale_price,mango-langra_avg_retail_price,mango-langra_avg_wholesale_price,olive_avg_retail_price,olive_avg_wholesale_price,orange_avg_retail_price,orange_avg_wholesale_price,pear_avg_retail_price,pear_avg_wholesale_price,pineapple-jaldubi_avg_retail_price,pineapple-jaldubi_avg_wholesale_price,pineapple-kelenga_avg_retail_price,pineapple-kelenga_avg_wholesale_price,pineapple-local_avg_retail_price,pineapple-local_avg_wholesale_price,raisin_avg_retail_price,raisin_avg_wholesale_price,ripe papaya (big)_avg_retail_price,ripe papaya (big)_avg_wholesale_price,ripe papaya (small)_avg_retail_price,ripe papaya (small)_avg_wholesale_price,tamarind  with seed_avg_retail_price,tamarind  with seed_avg_wholesale_price,tamarind without seed_avg_retail_price,tamarind without seed_avg_wholesale_price,watermelon_avg_retail_price,watermelon_avg_wholesale_price
2023-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-02,3.5,283.0,,,,,,,243.0,23667.0,19.5,308.0,34.0,532.0,31.5,573.0,26.0,419.0,23.0,430.0,,,,,,,,,3.5,296.0,,,96.0,8700.0,,,,,78.5,7071.0,55.0,4500.0,,,65.0,5750.0,66.5,6583.0,166.5,16917.0,117.0,9000.0,500.5,71917.0,437.5,43000.0,,,450.0,4500.0,,,60.5,5082.0,,,62.5,5000.0,52.5,4500.0,41.5,3150.0,69.5,5659.0,67.0,5610.0,,,102.0,2400.0,,,50.0,5000.0,45.0,4000.0,34.0,3250.0,,,72.0,5100.0,52.0,4667.0,,,,,,
2023-07-03,5.0,371.0,,,,,,,243.0,23750.0,19.5,319.0,34.0,532.0,31.5,573.0,26.0,419.0,23.0,430.0,,,,,,,,,3.5,308.0,,,93.5,8400.0,,,,,78.5,7071.0,55.0,4500.0,,,65.0,5750.0,66.5,6583.0,160.5,16583.0,130.0,9000.0,500.5,71917.0,437.5,43000.0,,,,,,,60.5,5117.0,,,54.0,4167.0,49.0,4250.0,53.5,4250.0,69.5,5675.0,67.0,5610.0,,,102.0,2400.0,,,50.0,5000.0,45.0,4000.0,34.0,3250.0,,,72.0,5100.0,52.0,4667.0,,,,,,
2023-07-04,5.0,371.0,,,,,,,244.5,23844.0,19.5,319.0,34.0,532.0,31.5,573.0,26.0,419.0,23.0,430.0,,,,,,,,,3.5,308.0,,,93.5,8400.0,,,,,78.5,7071.0,55.0,4500.0,,,65.0,5750.0,66.5,6583.0,160.5,16583.0,130.0,9000.0,487.5,71917.0,437.5,43000.0,,,,,,,62.5,5277.0,,,58.0,4425.0,49.0,4250.0,53.5,4250.0,70.0,5767.0,66.5,5700.0,,,102.0,2400.0,,,50.0,5000.0,45.0,4000.0,34.0,3250.0,,,72.0,5100.0,52.0,4667.0,,,,,,
2023-07-05,3.5,283.0,,,,,,,245.0,23833.0,19.5,316.0,34.0,539.0,31.5,573.0,26.0,419.0,23.0,430.0,,,,,,,,,3.5,308.0,,,93.5,8400.0,,,,,78.5,7071.0,55.0,4500.0,,,65.0,5500.0,65.5,6500.0,150.5,15214.0,150.0,,488.5,71917.0,437.5,43000.0,,,,,,,62.0,5500.0,,,58.5,4700.0,49.0,4250.0,50.0,3750.0,70.0,5800.0,70.0,6089.0,,,102.0,2400.0,,,50.0,5000.0,45.0,4000.0,26.5,2750.0,,,72.0,5100.0,52.0,4667.0,,,,,,
2023-07-06,5.0,371.0,,,,,,,245.5,23906.0,19.5,319.0,34.0,539.0,31.5,573.0,26.0,419.0,23.0,430.0,,,,,,,,,3.5,308.0,,,93.5,8400.0,,,,,78.5,7071.0,55.0,4500.0,,,65.0,5500.0,64.5,6417.0,150.5,15214.0,,,488.5,71917.0,437.5,43000.0,,,,,,,66.5,5767.0,,,53.5,4400.0,65.0,5500.0,52.5,3500.0,73.0,6125.0,68.5,5813.0,,,102.0,2400.0,,,50.0,5000.0,45.0,4000.0,26.5,2750.0,,,72.0,5100.0,52.0,4667.0,,,,,,
2023-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-09,5.0,371.0,,,,,,,245.5,23906.0,19.5,305.0,34.0,539.0,31.5,573.0,26.0,419.0,23.0,430.0,,,,,,,,,3.5,296.0,,,96.0,8700.0,,,,,78.5,7071.0,51.5,4250.0,,,65.0,5500.0,66.0,6417.0,153.5,15214.0,,,488.5,71917.0,437.5,43000.0,,,,,,,68.5,6000.0,,,58.0,4714.0,65.0,5500.0,45.0,3500.0,76.5,6125.0,73.5,6083.0,,,102.0,2400.0,,,50.0,5000.0,65.0,5500.0,25.0,2500.0,,,72.0,5100.0,52.0,4667.0,,,,,,
2023-07-10,5.0,371.0,,,,,,,246.5,24147.0,19.5,313.0,34.0,539.0,31.5,573.0,25.0,419.0,23.0,430.0,,,,,,,,,3.5,308.0,,,93.5,8400.0,,,,,78.5,7071.0,51.5,4250.0,,,65.0,5500.0,66.0,6417.0,153.5,15214.0,,,486.5,71917.0,437.5,43000.0,,,,,,,69.0,6000.0,,,59.0,4786.0,65.0,5500.0,45.0,3500.0,76.5,6125.0,73.5,6083.0,,,102.0,2400.0,,,50.0,5000.0,65.0,5500.0,25.0,2500.0,,,72.0,5100.0,52.0,4667.0,,,,,,
2023-07-11,5.0,371.0,,,,,,,245.5,23906.0,19.5,313.0,34.0,539.0,31.5,573.0,26.0,419.0,23.0,430.0,,,,,,,,,3.5,308.0,,,93.5,8400.0,,,,,78.5,7071.0,51.5,4250.0,,,65.0,5500.0,66.0,6417.0,153.5,15214.0,,,486.5,71917.0,437.5,43000.0,,,,,,,68.0,5900.0,,,59.0,4786.0,65.0,5500.0,45.0,3500.0,76.5,6125.0,68.0,5300.0,,,102.0,2400.0,,,50.0,5000.0,65.0,5500.0,25.0,2500.0,,,72.0,5100.0,52.0,4667.0,,,,,,
2023-07-12,5.0,371.0,27.5,2200.0,,,,,247.0,23906.0,19.5,313.0,34.0,539.0,31.5,573.0,26.0,419.0,23.0,430.0,,,,,,,,,3.5,308.0,,,93.5,8400.0,,,,,78.5,7071.0,51.5,4250.0,,,65.0,5500.0,66.0,6417.0,153.5,15214.0,,,486.5,71917.0,437.5,43000.0,,,,,,,69.5,6036.0,,,56.5,4643.0,65.0,5500.0,45.0,3500.0,65.0,4833.0,68.0,5300.0,,,102.0,2400.0,,,50.0,5000.0,59.0,4833.0,25.0,2500.0,,,76.5,5600.0,52.0,4667.0,,,,,,
2023-07-13,5.0,371.0,27.5,2200.0,,,,,247.0,23906.0,20.5,319.0,34.0,539.0,31.5,573.0,26.0,419.0,23.0,430.0,,,,,,,,,3.5,308.0,,,93.5,8400.0,,,,,78.5,7071.0,51.5,4250.0,,,65.0,5500.0,66.0,6417.0,153.5,15214.0,,,486.5,71917.0,437.5,43000.0,,,,,,,69.5,6050.0,,,57.5,4714.0,65.0,5500.0,45.0,3500.0,65.0,4833.0,68.0,5300.0,,,102.0,2400.0,,,50.0,5000.0,59.0,4833.0,25.5,2500.0,,,76.5,5600.0,52.0,4667.0,,,,,,
2023-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-16,4.0,321.0,27.5,2200.0,,,,,251.0,24967.0,20.5,319.0,33.5,540.0,29.5,560.0,26.0,419.0,19.0,370.0,,,,,,,,,3.5,320.0,,,93.5,8400.0,,,,,77.5,6917.0,37.5,3200.0,,,65.0,5500.0,56.0,5300.0,139.0,13583.0,,,513.0,77300.0,575.0,55000.0,,,,,,,71.5,6286.0,,,59.0,4917.0,,,45.0,3500.0,68.0,5000.0,70.0,5500.0,,,102.0,2400.0,,,50.0,5000.0,66.5,5250.0,25.5,2500.0,,,76.5,5600.0,52.0,4667.0,,,,,,
2023-07-17,4.0,329.0,27.5,2200.0,,,,,251.0,24967.0,20.5,325.0,33.5,561.0,29.5,560.0,25.0,409.0,19.0,370.0,,,,,,,,,3.5,307.0,,,96.0,8700.0,,,,,77.5,6917.0,37.5,3200.0,,,65.0,5500.0,57.5,5400.0,139.0,13583.0,,,513.0,77300.0,575.0,55000.0,,,,,,,72.0,6321.0,,,61.0,5083.0,,,45.0,3500.0,68.0,5000.0,70.0,5500.0,,,102.0,2400.0,,,50.0,5000.0,66.5,5250.0,25.5,2500.0,,,76.5,5600.0,52.0,4667.0,,,,,,
2023-07-18,3.5,324.0,27.5,2200.0,,,,,252.0,24969.0,20.5,333.0,34.0,558.0,30.5,557.0,26.0,417.0,21.5,387.0,,,,,,,,,3.5,308.0,,,93.5,8400.0,,,,,78.5,7071.0,42.5,3600.0,,,65.0,5500.0,67.0,6500.0,153.5,15214.0,,,486.5,71917.0,437.5,43000.0,,,,,,,72.5,6333.0,47.5,3500.0,61.5,5143.0,65.0,5500.0,45.0,3500.0,68.0,5000.0,72.0,5750.0,,,102.0,2400.0,,,65.0,6000.0,51.0,4500.0,25.5,2500.0,,,76.5,5600.0,52.0,4667.0,,,,,,
2023-07-19,3.5,324.0,27.5,1200.0,,,,,258.0,25367.0,19.5,330.0,33.5,557.0,30.5,557.0,26.0,417.0,21.5,387.0,,,,,,,,,3.5,289.0,,,93.5,8400.0,,,,,78.5,7071.0,42.5,3750.0,,,66.5,5500.0,69.5,6833.0,153.5,15214.0,,,486.5,71917.0,437.5,43000.0,,,,,,,74.0,6467.0,52.5,4000.0,66.0,5571.0,65.0,5500.0,45.0,3500.0,68.0,5000.0,70.0,5750.0,,,102.0,2400.0,,,65.0,6000.0,51.0,4500.0,28.0,2750.0,,,76.5,5600.0,52.0,4667.0,,,,,,
2023-07-20,3.5,274.0,27.5,1200.0,,,,,256.0,24750.0,18.5,296.0,33.5,557.0,30.5,557.0,26.0,417.0,21.5,387.0,,,,,,,,,3.5,278.0,,,96.0,8700.0,,,,,79.5,7083.0,42.5,3750.0,,,65.0,5500.0,70.0,6600.0,161.5,14417.0,,,487.5,71917.0,437.5,43000.0,,,,,,,75.5,6607.0,52.5,4000.0,67.5,5571.0,65.0,5500.0,,,60.0,5000.0,70.0,5750.0,,,102.0,2400.0,,,65.0,6000.0,51.0,4500.0,20.5,1600.0,,,90.0,7000.0,52.0,4667.0,,,,,,
2023-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,3.5,317.0,3.0,205.0,,,230.0,22000.0,260.5,25250.0,19.5,332.0,34.5,601.0,33.0,570.0,30.0,503.0,23.0,400.0,,,,,,,,,4.5,324.0,,,85.0,7750.0,25.0,2000.0,,,100.5,8500.0,55.0,4250.0,,,35.0,3000.0,,,,,,,466.5,62500.0,295.0,30000.0,,,,,,,,,75.0,6500.0,,,,,,,,,,,,,136.0,3100.0,,,,,50.0,4000.0,55.0,6000.0,,,98.5,7750.0,65.0,5500.0,,,,,,
2023-07-24,3.5,317.0,3.0,205.0,,,230.0,22000.0,260.5,25250.0,19.5,332.0,35.5,628.0,33.0,570.0,30.0,503.0,23.0,400.0,,,,,,,,,4.5,322.0,,,85.0,7750.0,25.0,2000.0,,,99.0,8500.0,55.0,4250.0,,,35.0,3000.0,,,,,,,466.5,62500.0,295.0,30000.0,,,,,,,,,75.0,6500.0,,,,,,,,,,,,,136.0,3100.0,,,,,50.0,4000.0,55.0,6000.0,,,98.5,7750.0,65.0,5500.0,,,,,,
2023-07-25,3.5,317.0,3.0,205.0,,,230.0,22000.0,260.5,25250.0,19.5,332.0,35.5,628.0,33.0,570.0,30.0,503.0,23.0,400.0,,,,,,,,,4.5,314.0,,,85.0,7750.0,25.0,2000.0,,,99.0,8500.0,53.5,4200.0,,,35.0,3000.0,,,,,,,466.5,62500.0,295.0,30000.0,,,,,,,65.0,5800.0,75.0,6500.0,52.5,4500.0,,,,,,,,,,,136.0,3100.0,,,,,50.0,4000.0,55.0,6000.0,,,98.5,7750.0,65.0,5500.0,,,,,,
2023-07-26,3.5,317.0,3.0,205.0,,,230.0,22000.0,264.5,25750.0,19.5,332.0,34.5,602.0,33.0,570.0,30.0,503.0,23.0,400.0,,,,,,,,,4.5,316.0,,,85.0,7750.0,25.0,2000.0,,,99.0,8500.0,53.5,4200.0,,,35.0,3000.0,,,,,,,466.5,62500.0,295.0,30000.0,,,,,,,65.0,5800.0,75.0,6500.0,52.5,4500.0,,,,,,,,,,,136.0,3100.0,,,,,50.0,4000.0,55.0,6000.0,,,98.5,7750.0,65.0,5500.0,,,,,,
2023-07-27,3.5,317.0,14.0,870.0,,,230.0,22000.0,273.5,26083.0,19.5,313.0,34.5,602.0,36.0,580.0,31.0,503.0,24.5,387.0,,,,,,,,,4.0,316.0,,,85.0,7750.0,25.0,2000.0,,,100.5,8500.0,50.5,4200.0,,,35.0,3000.0,,,,,,,462.5,62500.0,295.0,30000.0,,,,,,,65.0,5800.0,65.0,5000.0,52.5,4500.0,,,,,,,,,,,136.0,3100.0,,,,,50.0,4000.0,55.0,6000.0,,,87.5,7750.0,65.0,5500.0,,,,,,
2023-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-30,3.5,317.0,3.0,205.0,,,230.0,22000.0,275.5,26083.0,20.0,343.0,34.5,610.0,33.0,570.0,30.0,506.0,23.0,400.0,,,,,,,,,4.5,316.0,,,85.0,7750.0,40.0,3000.0,,,99.0,8500.0,53.5,4200.0,,,35.0,3000.0,,,,,,,466.5,62500.0,295.0,30000.0,,,,,,,87.5,5800.0,60.0,5000.0,71.5,4500.0,,,,,,,,,,,136.0,3100.0,,,,,56.5,4000.0,55.0,6000.0,,,98.5,7750.0,65.0,5500.0,,,,,,
2023-07-31,3.5,317.0,3.0,205.0,,,230.0,22000.0,275.5,26083.0,19.5,332.0,34.5,602.0,33.0,570.0,30.0,503.0,23.0,400.0,,,,,,,,,4.5,316.0,,,85.0,7750.0,25.0,2000.0,,,99.0,8500.0,53.5,4200.0,,,35.0,3000.0,,,,,,,466.5,62500.0,295.0,30000.0,,,,,,,87.5,5800.0,60.0,5000.0,71.5,4500.0,,,,,,,,,,,136.0,3100.0,,,,,56.5,4000.0,55.0,6000.0,,,98.5,7750.0,65.0,5500.0,,,,,,
2023-08-01,3.5,317.0,3.0,205.0,,,230.0,22000.0,277.5,26214.0,19.5,332.0,34.5,602.0,33.0,570.0,30.0,503.0,23.0,400.0,,,,,,,,,4.5,316.0,,,85.0,7750.0,25.0,2000.0,,,99.0,8500.0,53.5,4200.0,,,35.0,3000.0,,,,,,,466.5,62500.0,295.0,30000.0,,,,,,,87.5,5800.0,60.0,5000.0,71.5,4500.0,,,,,,,,,,,136.0,3100.0,,,,,56.5,4000.0,55.0,6000.0,,,98.5,7750.0,65.0,5500.0,,,,,,
2023-08-02,3.5,317.0,3.0,205.0,,,230.0,22000.0,282.0,26571.0,19.5,332.0,34.5,602.0,33.0,570.0,30.0,503.0,23.0,400.0,,,,,,,,,4.5,316.0,,,85.0,7750.0,25.0,2000.0,,,99.0,8500.0,53.5,4200.0,,,35.0,3000.0,,,,,,,466.5,62500.0,295.0,30000.0,,,,,,,87.5,5800.0,60.0,5000.0,71.5,4500.0,,,,,,,,,,,136.0,3100.0,,,,,56.5,4000.0,55.0,6000.0,,,98.5,7750.0,65.0,5500.0,,,,,,
2023-08-03,3.5,317.0,3.0,205.0,,,230.0,22000.0,282.0,26571.0,19.5,332.0,34.5,602.0,33.0,570.0,30.0,503.0,23.0,400.0,,,,,,,,,4.0,308.0,,,85.0,7750.0,25.0,2000.0,,,99.0,8500.0,53.5,4200.0,,,35.0,3000.0,,,,,,,466.5,62500.0,295.0,30000.0,,,,,,,92.5,6600.0,60.0,5000.0,73.5,5200.0,,,,,,,,,,,136.0,3100.0,,,,,56.5,4000.0,55.0,6000.0,,,98.5,7750.0,65.0,5500.0,,,,,,
2023-08-04,,,,,,,,,255.0,24000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,7000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,4500.0,,,,,,,,
2023-08-05,,,,,,,,,255.0,24000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,7000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,4500.0,,,,,,,,
2023-08-06,3.5,317.0,3.0,205.0,,,230.0,22000.0,277.0,26571.0,19.5,332.0,34.5,582.0,36.0,640.0,30.5,504.0,23.0,400.0,,,,,,,,,4.0,308.0,,,85.0,7750.0,25.0,2000.0,,,100.5,8500.0,53.5,4200.0,,,35.0,3000.0,,,,,,,466.5,62500.0,295.0,30000.0,,,,,,,92.5,6600.0,62.5,5000.0,73.5,5200.0,,,,,,,,,,,136.0,3100.0,,,,,56.5,4000.0,55.0,6000.0,,,98.5,7750.0,65.0,5500.0,,,,,,
2023-08-07,3.5,317.0,3.0,205.0,,,230.0,22000.0,277.0,26571.0,19.5,332.0,34.5,582.0,36.0,640.0,31.0,534.0,24.0,425.0,,,,,,,,,4.0,308.0,,,85.0,7750.0,25.0,2000.0,,,100.5,8500.0,53.5,4200.0,,,35.0,3000.0,,,,,,,466.5,62500.0,295.0,30000.0,,,,,,,92.5,6600.0,62.5,5000.0,73.5,5200.0,,,,,,,,,,,136.0,3100.0,,,,,56.5,4000.0,27.5,2500.0,,,98.5,7750.0,65.0,5500.0,,,,,,
2023-08-08,3.5,317.0,3.0,205.0,,,230.0,22000.0,274.5,26571.0,19.5,332.0,34.5,582.0,36.0,640.0,31.0,534.0,24.0,425.0,,,,,,,,,4.0,308.0,,,85.0,7750.0,25.0,2000.0,,,103.0,8500.0,53.5,4200.0,,,35.0,3000.0,,,,,,,466.5,62500.0,295.0,30000.0,,,,,,,92.5,6600.0,62.5,5000.0,73.5,5200.0,,,,,,,,,,,136.0,3100.0,,,,,56.5,4000.0,55.0,6000.0,,,98.5,7750.0,65.0,5500.0,,,,,,
2023-08-09,3.5,317.0,3.0,205.0,,,230.0,22000.0,274.5,26571.0,19.5,332.0,34.5,582.0,36.0,640.0,31.0,534.0,24.0,425.0,,,,,,,,,4.0,308.0,,,85.0,7750.0,25.0,2000.0,,,103.0,8500.0,53.5,4200.0,,,35.0,3000.0,,,,,,,466.5,62500.0,295.0,30000.0,,,,,,,92.5,6600.0,62.5,5000.0,73.5,5200.0,,,,,,,,,,,136.0,3100.0,,,,,56.5,4000.0,55.0,6000.0,,,98.5,7750.0,65.0,5500.0,,,,,,
2023-08-10,3.5,317.0,3.0,205.0,,,230.0,22000.0,274.5,26571.0,19.5,332.0,34.5,582.0,36.0,640.0,31.0,534.0,24.0,425.0,,,,,,,,,4.0,308.0,,,85.0,7750.0,25.0,2000.0,,,103.0,8500.0,53.5,4200.0,,,35.0,3000.0,,,,,,,466.5,62500.0,295.0,30000.0,,,,,,,92.5,6600.0,62.5,5000.0,73.5,5200.0,,,,,,,,,,,136.0,3100.0,,,,,56.5,4000.0,55.0,6000.0,,,98.5,7750.0,65.0,5500.0,,,,,,
2023-08-11,3.5,250.0,,,,,230.0,22000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,2000.0,,,145.0,13000.0,40.0,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,4000.0,,,,,,,,,,,,,,
2023-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-13,3.5,317.0,3.0,205.0,,,230.0,22000.0,274.5,26571.0,19.5,332.0,34.5,582.0,36.0,640.0,31.0,534.0,24.0,425.0,,,,,,,,,4.0,308.0,,,85.0,7750.0,25.0,2000.0,,,103.0,8500.0,53.5,4200.0,,,35.0,3000.0,,,,,,,466.5,62500.0,295.0,30000.0,,,,,,,92.5,6600.0,62.5,5000.0,73.5,5200.0,,,,,,,,,,,136.0,3100.0,,,,,56.5,4000.0,55.0,6000.0,,,98.5,7750.0,65.0,5500.0,,,,,,
2023-08-14,3.5,317.0,3.0,205.0,,,230.0,22000.0,274.5,26571.0,19.5,332.0,34.5,582.0,36.0,640.0,31.0,534.0,24.0,425.0,,,,,,,,,4.0,308.0,,,85.0,7750.0,25.0,2000.0,,,103.0,8500.0,53.5,4200.0,,,35.0,3000.0,,,,,,,466.5,62500.0,295.0,30000.0,,,,,,,97.5,7600.0,62.5,5000.0,76.5,5600.0,,,,,,,,,,,136.0,3100.0,,,,,56.5,4000.0,55.0,6000.0,,,98.5,7750.0,65.0,5500.0,,,,,,
2023-08-15,2.5,,,,,,,,230.0,,,,32.5,,22.5,,22.5,,17.5,,,,,,,,,,4.5,,,,,,,,,,115.0,,67.5,,,,,,,,,,,,475.0,,,,,,,,,,110.0,,60.0,,90.0,,,,,,,,,,,,,,,,,,70.0,,,,,,120.0,,,,,,,,,
2023-08-16,3.5,317.0,3.0,205.0,,,230.0,22000.0,274.5,26571.0,19.5,328.0,34.5,582.0,38.5,640.0,33.0,550.0,25.0,425.0,,,,,,,,,4.0,308.0,,,85.0,7750.0,25.0,2000.0,,,103.0,8500.0,52.0,4000.0,,,35.0,3000.0,,,,,,,466.5,62500.0,295.0,30000.0,,,,,,,110.0,,59.0,4800.0,90.0,,,,,,,,,,,,136.0,3100.0,,,,,60.5,4833.0,55.0,6000.0,,,98.5,7750.0,65.0,5500.0,,,,,,
2023-08-17,3.5,317.0,3.0,205.0,,,230.0,22000.0,274.5,26571.0,19.5,328.0,34.5,582.0,38.5,640.0,33.0,550.0,25.0,425.0,,,,,,,,,4.0,308.0,,,85.0,7750.0,25.0,2000.0,,,103.0,8500.0,52.0,4000.0,,,35.0,3000.0,,,,,,,466.5,62500.0,295.0,30000.0,,,,,,,110.0,,59.0,4800.0,90.0,,,,,,,,,,,,136.0,3100.0,,,,,60.5,4833.0,55.0,6000.0,,,98.5,7750.0,65.0,5500.0,,,,,,
2023-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-20,3.5,317.0,3.0,205.0,,,230.0,22000.0,272.0,26500.0,19.0,310.0,34.5,582.0,38.5,640.0,32.0,528.0,25.0,425.0,,,,,,,,,4.0,308.0,,,85.0,7750.0,25.0,2000.0,,,103.0,8500.0,52.0,4000.0,,,35.0,3000.0,,,,,,,466.5,62500.0,295.0,30000.0,,,,,,,110.0,,59.0,4800.0,90.0,,,,,,,,,,,,136.0,3100.0,,,,,56.5,4000.0,55.0,6000.0,,,98.5,7750.0,65.0,5500.0,,,,,,
2023-08-21,3.5,375.0,3.0,205.0,,,,,272.0,26500.0,19.0,310.0,34.5,582.0,38.5,640.0,32.0,528.0,25.0,425.0,,,,,,,,,4.0,308.0,,,85.0,7750.0,,,,,94.5,7375.0,55.0,4375.0,,,35.0,3000.0,,,,,,,466.5,62500.0,295.0,30000.0,,,,,,,110.0,,59.0,4800.0,90.0,,,,,,,,,,,,136.0,3100.0,,,,,57.5,4000.0,55.0,6000.0,,,98.5,7750.0,65.0,5500.0,,,,,,
