date,ahire-big_avg_retail_price,ahire-big_avg_wholesale_price,ahire-small_avg_retail_price,ahire-small_avg_wholesale_price,boal-big_avg_retail_price,boal-big_avg_wholesale_price,boal-small_avg_retail_price,boal-small_avg_wholesale_price,chitol-(big)_avg_retail_price,chitol-(big)_avg_wholesale_price,chitol-(small)_avg_retail_price,chitol-(small)_avg_wholesale_price,dried kachki_avg_retail_price,dried kachki_avg_wholesale_price,dried laitta_avg_retail_price,dried laitta_avg_wholesale_price,dried puti_avg_retail_price,dried puti_avg_wholesale_price,dried rupchanda_avg_retail_price,dried rupchanda_avg_wholesale_price,dried shrimp_avg_retail_price,dried shrimp_avg_wholesale_price,dried surma_avg_retail_price,dried surma_avg_wholesale_price,grass carp_avg_retail_price,grass carp_avg_wholesale_price,hilsha_avg_retail_price,hilsha_avg_wholesale_price,kai_avg_retail_price,kai_avg_wholesale_price,katla (local)_avg_retail_price,katla (local)_avg_wholesale_price,katla-big (above 5 kg)_avg_retail_price,katla-big (above 5 kg)_avg_wholesale_price,katla-imported_avg_retail_price,katla-imported_avg_wholesale_price,katla-medium (2.50-4.50 kg)_avg_retail_price,katla-medium (2.50-4.50 kg)_avg_wholesale_price,katla-small (1.50-2.00 kg)_avg_retail_price,katla-small (1.50-2.00 kg)_avg_wholesale_price,koral_avg_retail_price,koral_avg_wholesale_price,magur_avg_retail_price,magur_avg_wholesale_price,mregal-big_avg_retail_price,mregal-big_avg_wholesale_price,mregal-small_avg_retail_price,mregal-small_avg_wholesale_price,pangash (big)_avg_retail_price,pangash (big)_avg_wholesale_price,pangash (small)_avg_retail_price,pangash (small)_avg_wholesale_price,poah_avg_retail_price,poah_avg_wholesale_price,rita_avg_retail_price,rita_avg_wholesale_price,ruhi (imported) big (above 5 kg)_avg_retail_price,ruhi (imported) big (above 5 kg)_avg_wholesale_price,ruhi (imported) medium (2.50-4.50 kg)_avg_retail_price,ruhi (imported) medium (2.50-4.50 kg)_avg_wholesale_price,ruhi (imported) small (1.50-2.00 kg)_avg_retail_price,ruhi (imported) small (1.50-2.00 kg)_avg_wholesale_price,ruhi (local) - medium (2.50-4.50 kg)_avg_retail_price,ruhi (local) - medium (2.50-4.50 kg)_avg_wholesale_price,ruhi (local) - small (1.50-2.00 kg)_avg_retail_price,ruhi (local) - small (1.50-2.00 kg)_avg_wholesale_price,ruhi (local) big (above 5 kg)_avg_retail_price,ruhi (local) big (above 5 kg)_avg_wholesale_price,rupchanda_avg_retail_price,rupchanda_avg_wholesale_price,salted hilsha_avg_retail_price,salted hilsha_avg_wholesale_price,shrimp bagda_avg_retail_price,shrimp bagda_avg_wholesale_price,shrimp golda_avg_retail_price,shrimp golda_avg_wholesale_price,shrimp-small_avg_retail_price,shrimp-small_avg_wholesale_price,silver carp_avg_retail_price,silver carp_avg_wholesale_price,singhi_avg_retail_price,singhi_avg_wholesale_price,telapia_nilotica_avg_retail_price,telapia_nilotica_avg_wholesale_price
2022-09-18,900.0,95000.0,650.0,65000.0,975.0,120000.0,525.0,50000.0,750.0,75000.0,425.0,40000.0,,,688.5,66000.0,,,,,,,,,202.0,19294.0,965.5,108222.0,363.5,33333.0,311.0,31000.0,425.0,40000.0,295.0,25000.0,290.0,27981.0,274.0,26327.0,637.5,62500.0,562.5,55000.0,226.0,21611.0,195.5,18368.0,161.5,14558.0,143.5,13172.0,400.0,4500.0,,,275.0,26000.0,279.0,26750.0,265.0,31000.0,316.0,30267.0,313.5,29636.0,298.5,29370.0,850.0,80000.0,,,950.0,95000.0,994.0,95000.0,711.5,66667.0,175.0,16828.0,448.0,44250.0,162.0,15178.0
2022-09-19,900.0,95000.0,650.0,65000.0,975.0,120000.0,525.0,50000.0,750.0,75000.0,425.0,40000.0,,,688.5,66000.0,,,,,,,,,202.0,19294.0,975.5,108778.0,363.5,33333.0,311.0,31000.0,425.0,40000.0,295.0,25000.0,288.0,27420.0,276.0,26500.0,637.5,62500.0,562.5,55000.0,226.0,21611.0,195.5,18368.0,161.5,14615.0,142.5,13113.0,400.0,4500.0,,,275.0,26000.0,279.0,26750.0,265.0,31000.0,309.0,29214.0,313.5,29636.0,298.5,29370.0,850.0,80000.0,,,950.0,95000.0,994.0,95000.0,711.5,66667.0,175.0,16857.0,448.0,44250.0,162.5,15232.0
2022-09-20,900.0,95000.0,650.0,65000.0,975.0,120000.0,525.0,50000.0,750.0,75000.0,425.0,40000.0,,,688.5,66000.0,,,,,,,,,202.0,19294.0,966.5,107789.0,363.5,33333.0,311.0,31000.0,425.0,40000.0,295.0,25000.0,290.5,28060.0,274.0,26327.0,637.5,62500.0,562.5,55000.0,226.0,21611.0,195.5,18368.0,162.5,14720.0,143.5,13172.0,400.0,4500.0,,,275.0,26000.0,279.0,26750.0,265.0,31000.0,319.0,30571.0,313.5,29636.0,297.5,29269.0,850.0,80000.0,,,950.0,95000.0,994.0,95000.0,711.5,66667.0,175.5,16862.0,448.0,44250.0,162.5,15216.0
2022-09-21,900.0,95000.0,650.0,65000.0,862.5,120000.0,525.0,50000.0,750.0,75000.0,425.0,40000.0,,,688.5,66000.0,,,,,,,,,202.0,19294.0,966.5,105421.0,363.5,33333.0,311.0,31000.0,425.0,40000.0,295.0,25000.0,291.0,28060.0,272.5,26077.0,637.5,62500.0,562.5,55000.0,230.0,21833.0,196.0,18350.0,162.5,14600.0,143.0,13063.0,400.0,4500.0,,,275.0,26000.0,279.0,26750.0,265.0,31000.0,316.0,30267.0,314.0,29619.0,297.5,29370.0,850.0,80000.0,,,950.0,95000.0,994.0,95000.0,711.5,66667.0,175.5,16862.0,448.0,44250.0,162.0,15178.0
2022-09-22,900.0,95000.0,650.0,65000.0,862.5,120000.0,525.0,50000.0,750.0,75000.0,425.0,40000.0,,,688.5,66000.0,,,,,,,,,202.0,19333.0,970.5,105444.0,363.5,33333.0,311.0,31000.0,425.0,40000.0,295.0,25000.0,292.0,28152.0,275.0,26417.0,637.5,62500.0,562.5,55000.0,234.5,22250.0,197.0,18421.0,162.5,14625.0,144.0,13133.0,400.0,4500.0,,,275.0,26000.0,279.0,26750.0,265.0,31000.0,316.0,30267.0,315.0,29684.0,298.0,29540.0,850.0,80000.0,,,950.0,95000.0,994.0,95000.0,711.5,66667.0,173.5,16615.0,448.0,44250.0,163.0,15266.0
2022-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-25,900.0,95000.0,650.0,65000.0,862.5,120000.0,525.0,50000.0,750.0,75000.0,425.0,40000.0,,,688.5,66000.0,,,,,,,,,202.0,19294.0,964.5,105421.0,363.5,33333.0,311.0,31000.0,425.0,40000.0,295.0,25000.0,291.0,28020.0,273.0,26231.0,637.5,62500.0,562.5,55000.0,234.0,22222.0,196.0,18350.0,165.0,14880.0,143.0,13125.0,400.0,4500.0,,,275.0,26000.0,279.0,26750.0,265.0,31000.0,321.0,30786.0,314.0,29591.0,298.5,29442.0,850.0,80000.0,,,950.0,95000.0,994.0,95000.0,711.5,66667.0,175.5,16862.0,448.0,44250.0,162.5,15248.0
2022-09-26,900.0,95000.0,650.0,65000.0,862.5,120000.0,525.0,50000.0,750.0,75000.0,425.0,40000.0,,,688.5,66000.0,,,,,,,,,202.0,19294.0,963.0,104611.0,363.5,33333.0,311.0,31000.0,425.0,40000.0,295.0,25000.0,287.5,27271.0,275.0,26400.0,637.5,62500.0,562.5,55000.0,234.0,22222.0,196.0,18350.0,163.0,14769.0,143.0,13065.0,400.0,4500.0,,,275.0,26000.0,279.0,26750.0,265.0,31000.0,310.5,29429.0,315.0,29571.0,299.5,29537.0,850.0,80000.0,,,950.0,95000.0,994.0,95000.0,711.5,66667.0,174.5,16778.0,448.0,44250.0,164.5,15273.0
2022-09-27,900.0,95000.0,650.0,65000.0,862.5,120000.0,525.0,50000.0,750.0,75000.0,425.0,40000.0,,,688.5,66000.0,,,,,,,,,201.0,19294.0,964.5,105421.0,363.5,33333.0,311.0,31000.0,425.0,40000.0,295.0,25000.0,290.5,27942.0,274.0,26308.0,637.5,62500.0,562.5,55000.0,234.0,22222.0,196.0,18350.0,161.5,14538.0,143.0,13063.0,400.0,4500.0,,,275.0,26000.0,279.0,26750.0,265.0,31000.0,317.5,30467.0,313.5,29545.0,299.5,29537.0,850.0,80000.0,,,950.0,95000.0,994.0,95000.0,711.5,66667.0,175.5,16862.0,448.0,44250.0,163.0,15209.0
2022-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-29,900.0,95000.0,650.0,65000.0,862.5,120000.0,525.0,50000.0,750.0,75000.0,425.0,40000.0,,,688.5,66000.0,,,,,,,,,201.0,19529.0,970.5,105947.0,363.5,33333.0,311.0,31000.0,425.0,40000.0,295.0,25000.0,290.5,27942.0,272.5,26192.0,637.5,62500.0,562.5,55000.0,234.0,22222.0,196.0,18350.0,160.5,14481.0,141.5,12952.0,400.0,4500.0,,,275.0,26000.0,279.0,26750.0,265.0,31000.0,318.0,30571.0,313.0,29364.0,300.5,29574.0,850.0,80000.0,,,950.0,95000.0,994.0,95000.0,711.5,66667.0,176.0,16929.0,448.0,44250.0,163.0,15272.0
2022-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,26000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.0,27000.0,,,,,,,,,,,,,,,,,,,,
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-02,900.0,95000.0,650.0,65000.0,862.5,120000.0,525.0,50000.0,750.0,75000.0,425.0,40000.0,,,688.5,66000.0,,,,,,,,,201.0,19529.0,968.0,105947.0,363.5,33333.0,313.0,31000.0,425.0,40000.0,295.0,25000.0,290.5,27942.0,274.0,26308.0,637.5,62500.0,562.5,55000.0,234.0,22222.0,198.5,18600.0,160.5,14481.0,142.5,13016.0,400.0,4500.0,,,275.0,26000.0,279.0,26750.0,265.0,31000.0,317.5,30467.0,313.5,29409.0,302.5,29685.0,850.0,80000.0,,,950.0,95000.0,994.0,95000.0,711.5,66667.0,177.0,16931.0,448.0,44250.0,163.5,15303.0
2022-10-03,900.0,95000.0,650.0,65000.0,862.5,120000.0,525.0,50000.0,750.0,75000.0,425.0,40000.0,,,688.5,66000.0,,,,,,,,,201.0,19529.0,968.0,105947.0,363.5,33333.0,313.0,31000.0,425.0,40000.0,295.0,25000.0,290.5,27942.0,274.0,26308.0,637.5,62500.0,562.5,55000.0,234.0,22222.0,198.5,18600.0,161.0,14519.0,142.5,13031.0,400.0,4500.0,,,275.0,26000.0,279.0,26750.0,265.0,31000.0,317.5,30467.0,314.0,29500.0,302.5,29685.0,850.0,80000.0,,,950.0,95000.0,994.0,95000.0,711.5,66667.0,177.0,16931.0,448.0,44250.0,163.5,15303.0
2022-10-04,900.0,95000.0,650.0,65000.0,862.5,120000.0,525.0,50000.0,750.0,75000.0,425.0,40000.0,,,688.5,66000.0,,,,,,,,,195.0,19000.0,952.0,103579.0,363.5,33333.0,313.0,31000.0,425.0,40000.0,295.0,25000.0,292.0,28065.0,274.0,26308.0,637.5,62500.0,562.5,55000.0,229.0,21889.0,198.0,18550.0,161.0,14519.0,142.5,13000.0,400.0,4500.0,,,275.0,26000.0,279.0,26750.0,265.0,31000.0,317.5,30467.0,313.5,29421.0,303.5,29865.0,850.0,80000.0,,,950.0,95000.0,994.0,95000.0,711.5,66667.0,174.5,16778.0,448.0,44250.0,163.5,15290.0
2022-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,850.0,90000.0,,,,,,,,,260.0,25000.0,,,,,475.0,50000.0,,,185.0,17000.0,150.0,14000.0,125.0,11500.0,,,,,,,,,,,,,,,305.0,30000.0,,,,,,,,,,,,,315.0,30000.0,,
2022-10-06,900.0,95000.0,650.0,65000.0,862.5,120000.0,525.0,50000.0,750.0,75000.0,425.0,40000.0,,,688.5,66000.0,,,,,,,,,201.0,19529.0,955.5,103579.0,363.5,33333.0,313.0,31000.0,425.0,40000.0,295.0,25000.0,290.0,27860.0,273.5,26269.0,637.5,62500.0,562.5,55000.0,229.0,21889.0,198.0,18550.0,161.0,14519.0,142.5,13000.0,400.0,4500.0,,,275.0,26000.0,279.0,26750.0,265.0,31000.0,317.5,30533.0,312.5,29286.0,302.5,29685.0,850.0,80000.0,,,950.0,95000.0,994.0,95000.0,711.5,66667.0,175.5,16821.0,448.0,44250.0,164.0,15313.0
2022-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10,900.0,95000.0,650.0,65000.0,1150.0,120000.0,525.0,50000.0,750.0,75000.0,425.0,40000.0,,,688.5,66000.0,,,,,,,,,209.0,20231.0,964.0,99286.0,440.0,40000.0,316.5,31000.0,425.0,40000.0,295.0,25000.0,293.5,27667.0,275.0,26139.0,700.0,70000.0,562.5,55000.0,215.5,20714.0,197.0,18533.0,164.0,14725.0,144.0,13318.0,,,,,300.0,25000.0,275.0,27000.0,265.0,31000.0,315.0,29900.0,317.0,29179.0,304.5,30053.0,850.0,80000.0,,,950.0,95000.0,958.5,93333.0,692.5,65000.0,174.5,16810.0,448.0,44250.0,167.0,15592.0
2022-10-11,900.0,95000.0,650.0,65000.0,1150.0,120000.0,525.0,50000.0,750.0,75000.0,425.0,40000.0,,,688.5,66000.0,,,,,,,,,203.0,19600.0,956.0,101250.0,363.5,33333.0,316.5,31000.0,425.0,40000.0,295.0,25000.0,292.0,27688.0,273.5,26184.0,637.5,62500.0,562.5,55000.0,215.5,20714.0,194.5,18294.0,164.0,14786.0,145.0,13375.0,400.0,4500.0,,,275.0,26000.0,275.0,27000.0,265.0,31000.0,315.0,29909.0,317.5,29767.0,304.5,30053.0,850.0,80000.0,,,950.0,95000.0,994.0,95000.0,711.5,66667.0,174.5,16826.0,448.0,44250.0,166.0,15546.0
2022-10-12,1000.0,100000.0,650.0,65000.0,1150.0,120000.0,525.0,50000.0,825.0,80000.0,475.0,45000.0,,,688.5,66000.0,,,,,,,,,205.0,19875.0,969.0,101250.0,222.0,20000.0,317.5,31143.0,512.5,50000.0,295.0,25000.0,292.5,27765.0,275.0,26250.0,637.5,62500.0,475.0,50000.0,230.0,21875.0,194.5,18294.0,163.0,14705.0,145.5,13389.0,400.0,4500.0,,,275.0,26000.0,275.0,27000.0,265.0,31000.0,315.5,30000.0,315.0,29472.0,306.0,29952.0,850.0,80000.0,,,950.0,95000.0,994.0,95000.0,711.5,66667.0,178.0,17240.0,429.0,41750.0,167.5,15711.0
2022-10-13,,,,,575.0,,,,,,,,,,688.5,66000.0,,,,,,,,,201.0,19529.0,978.0,94000.0,220.0,20000.0,317.5,31143.0,425.0,40000.0,295.0,25000.0,292.5,28229.0,273.5,26200.0,637.5,62500.0,475.0,50000.0,224.0,21250.0,197.0,18474.0,162.5,14760.0,141.5,12984.0,400.0,4500.0,,,275.0,26000.0,279.0,26750.0,265.0,31000.0,318.0,30615.0,311.5,29143.0,297.0,28900.0,850.0,80000.0,,,950.0,95000.0,1058.5,100000.0,711.5,66667.0,178.0,17000.0,413.0,42333.0,163.5,15257.0
2022-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-16,,,,,575.0,,,,,,,,,,688.5,66000.0,,,,,,,,,201.0,19529.0,1000.0,95750.0,220.0,20000.0,322.0,31571.0,425.0,40000.0,295.0,25000.0,296.5,28479.0,274.0,26200.0,637.5,62500.0,475.0,50000.0,224.0,21250.0,197.0,18474.0,162.5,14827.0,142.0,13016.0,400.0,4500.0,,,275.0,26000.0,279.0,26750.0,265.0,31000.0,314.0,30286.0,313.0,29150.0,303.5,29558.0,850.0,80000.0,,,950.0,95000.0,1058.5,100000.0,711.5,66667.0,176.5,16852.0,413.0,42333.0,164.0,15223.0
2022-10-17,,,,,575.0,,,,,,,,,,688.5,66000.0,,,,,,,,,201.0,19529.0,1000.0,95750.0,220.0,20000.0,322.0,31571.0,425.0,40000.0,295.0,25000.0,296.5,28540.0,276.0,26320.0,637.5,62500.0,475.0,50000.0,224.0,21250.0,196.5,18474.0,164.5,14981.0,144.0,13210.0,400.0,4500.0,,,275.0,26000.0,279.0,26750.0,265.0,31000.0,314.5,30357.0,314.0,29262.0,303.5,29558.0,850.0,80000.0,,,950.0,95000.0,1058.5,100000.0,711.5,66667.0,179.5,17000.0,413.0,42333.0,164.0,15216.0
2022-10-18,1000.0,100000.0,650.0,65000.0,862.5,120000.0,3000.0,50000.0,825.0,80000.0,475.0,45000.0,650.0,65000.0,691.5,67000.0,600.0,60000.0,,,700.0,90000.0,,,207.0,20111.0,1018.0,95143.0,222.0,20000.0,322.0,31571.0,512.5,50000.0,295.0,25000.0,296.5,28540.0,273.5,26000.0,637.5,62500.0,475.0,50000.0,241.0,22778.0,195.5,18316.0,168.0,15241.0,144.0,13242.0,400.0,4500.0,,,275.0,26000.0,280.0,26250.0,265.0,31000.0,329.0,31667.0,315.0,29432.0,302.5,29300.0,737.5,70000.0,575.0,55000.0,950.0,95000.0,994.0,95000.0,696.5,65000.0,181.0,17071.0,416.5,41750.0,165.5,15361.0
2022-10-19,1000.0,100000.0,650.0,65000.0,862.5,120000.0,3000.0,50000.0,825.0,80000.0,475.0,45000.0,650.0,65000.0,691.5,67000.0,600.0,60000.0,,,700.0,90000.0,,,207.0,20111.0,1020.5,91833.0,222.0,20000.0,322.0,31571.0,512.5,50000.0,295.0,25000.0,297.5,28370.0,278.0,26560.0,637.5,62500.0,475.0,50000.0,240.0,22889.0,197.5,18550.0,169.5,15327.0,144.0,13210.0,400.0,4500.0,,,275.0,26000.0,280.0,26250.0,265.0,31000.0,322.5,30786.0,316.0,29643.0,305.5,29981.0,737.5,70000.0,575.0,55000.0,950.0,95000.0,994.0,95000.0,696.5,65000.0,181.0,17357.0,416.5,41750.0,165.5,15426.0
2022-10-20,1000.0,100000.0,650.0,65000.0,862.5,120000.0,525.0,50000.0,825.0,80000.0,475.0,45000.0,650.0,65000.0,691.5,67000.0,600.0,60000.0,,,700.0,90000.0,,,207.0,20111.0,1020.5,91833.0,222.0,20000.0,322.0,31571.0,512.5,50000.0,295.0,25000.0,298.5,28780.0,276.0,26385.0,637.5,62500.0,475.0,50000.0,240.0,22889.0,200.5,18550.0,168.5,15278.0,144.5,13266.0,400.0,4500.0,,,275.0,26000.0,280.0,26250.0,265.0,31000.0,329.0,31733.0,312.5,29386.0,305.5,29981.0,737.5,70000.0,575.0,55000.0,950.0,95000.0,994.0,95000.0,696.5,65000.0,180.5,17207.0,416.5,41750.0,165.0,15366.0
2022-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,32000.0,,,,,,,,,155.0,14000.0,,,,,,,,,,,,,,,320.0,32000.0,,,,,,,,,,,,,,,,,,
2022-10-23,1000.0,100000.0,650.0,65000.0,862.5,120000.0,525.0,50000.0,825.0,80000.0,475.0,45000.0,650.0,65000.0,696.5,69000.0,600.0,60000.0,,,700.0,90000.0,,,207.0,20111.0,1062.5,82750.0,222.0,20000.0,322.0,31571.0,512.5,50000.0,295.0,25000.0,298.5,28780.0,275.0,26269.0,637.5,62500.0,475.0,50000.0,241.0,23000.0,200.5,18550.0,168.0,15204.0,145.0,13281.0,400.0,4500.0,,,275.0,26000.0,280.0,26250.0,265.0,31000.0,329.0,31733.0,312.5,29386.0,305.0,30019.0,737.5,70000.0,575.0,55000.0,950.0,95000.0,994.0,95000.0,696.5,65000.0,180.0,17172.0,423.0,43000.0,165.0,15397.0
2022-10-24,1000.0,100000.0,650.0,65000.0,900.0,120000.0,525.0,50000.0,825.0,80000.0,475.0,45000.0,650.0,65000.0,696.5,69000.0,600.0,60000.0,,,700.0,90000.0,,,207.0,20111.0,1062.5,82750.0,222.0,20000.0,322.0,31571.0,512.5,50000.0,295.0,25000.0,297.0,28813.0,275.0,26269.0,637.5,62500.0,475.0,50000.0,240.5,23000.0,200.5,18550.0,168.0,15204.0,145.0,13313.0,400.0,4500.0,,,275.0,26000.0,280.0,26250.0,265.0,31000.0,329.0,31733.0,312.5,29386.0,305.0,30063.0,737.5,70000.0,575.0,55000.0,950.0,95000.0,994.0,95000.0,696.5,65000.0,180.0,17172.0,423.0,43000.0,166.5,15539.0
2022-10-25,1000.0,100000.0,650.0,65000.0,900.0,120000.0,525.0,50000.0,825.0,80000.0,475.0,45000.0,650.0,65000.0,696.5,69000.0,600.0,60000.0,,,700.0,90000.0,,,207.0,20111.0,1062.5,82750.0,222.0,20000.0,322.0,31571.0,512.5,50000.0,295.0,25000.0,297.5,28804.0,273.5,26308.0,637.5,62500.0,475.0,50000.0,240.5,23000.0,200.0,18550.0,170.0,15380.0,145.0,13313.0,400.0,4500.0,,,275.0,26000.0,280.0,26250.0,265.0,31000.0,333.5,32143.0,313.5,29690.0,301.0,29620.0,737.5,70000.0,575.0,55000.0,950.0,95000.0,994.0,95000.0,696.5,65000.0,180.0,17207.0,423.0,43000.0,168.5,15765.0
2022-10-26,1000.0,100000.0,650.0,65000.0,900.0,120000.0,525.0,50000.0,825.0,80000.0,475.0,45000.0,650.0,65000.0,696.5,69000.0,600.0,60000.0,,,700.0,90000.0,,,207.0,20111.0,1062.5,82750.0,222.0,20000.0,322.0,31571.0,512.5,50000.0,295.0,25000.0,295.0,28479.0,273.5,26308.0,637.5,62500.0,475.0,50000.0,240.5,23000.0,200.0,18550.0,168.0,15204.0,145.0,13313.0,400.0,4500.0,,,275.0,26000.0,280.0,26250.0,265.0,31000.0,329.0,31733.0,312.5,29452.0,300.5,29519.0,737.5,70000.0,575.0,55000.0,950.0,95000.0,994.0,95000.0,696.5,65000.0,179.0,17107.0,423.0,43000.0,168.5,15732.0
2022-10-27,1000.0,100000.0,650.0,65000.0,900.0,120000.0,525.0,50000.0,825.0,80000.0,475.0,45000.0,650.0,65000.0,696.5,69000.0,600.0,60000.0,,,700.0,90000.0,,,207.0,20111.0,1062.5,82750.0,222.0,20000.0,322.0,31571.0,512.5,50000.0,295.0,25000.0,292.5,27891.0,277.5,26640.0,637.5,62500.0,475.0,50000.0,240.5,23000.0,200.0,18550.0,168.0,15204.0,145.0,13283.0,400.0,4500.0,,,275.0,26000.0,280.0,26250.0,265.0,31000.0,322.5,30786.0,312.5,29643.0,301.5,29340.0,737.5,70000.0,575.0,55000.0,950.0,95000.0,994.0,95000.0,696.5,65000.0,179.5,17148.0,423.0,43000.0,170.5,15852.0
2022-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-30,1000.0,100000.0,650.0,65000.0,900.0,120000.0,525.0,50000.0,825.0,80000.0,475.0,45000.0,650.0,65000.0,696.5,69000.0,600.0,60000.0,,,700.0,90000.0,,,207.0,20111.0,985.0,86408.0,222.0,20000.0,322.0,31571.0,512.5,50000.0,295.0,25000.0,294.5,28521.0,275.5,26538.0,637.5,62500.0,475.0,50000.0,240.5,23000.0,200.0,18550.0,168.5,15250.0,146.0,13375.0,400.0,4500.0,,,275.0,26000.0,280.0,26250.0,265.0,31000.0,329.0,31733.0,313.5,29881.0,299.5,29212.0,737.5,70000.0,575.0,55000.0,950.0,95000.0,994.0,95000.0,696.5,65000.0,180.5,17207.0,423.0,43000.0,169.0,15741.0
2022-10-31,1000.0,100000.0,650.0,65000.0,900.0,120000.0,525.0,50000.0,825.0,80000.0,475.0,45000.0,650.0,65000.0,696.5,69000.0,600.0,60000.0,,,700.0,90000.0,,,207.0,20111.0,976.5,97085.0,222.0,20000.0,322.0,31571.0,512.5,50000.0,295.0,25000.0,292.5,27891.0,277.5,26720.0,637.5,62500.0,475.0,50000.0,240.5,23000.0,200.0,18550.0,169.0,15327.0,145.5,13323.0,400.0,4500.0,,,275.0,26000.0,280.0,26250.0,265.0,31000.0,327.0,31154.0,312.0,29659.0,298.5,29100.0,737.5,70000.0,575.0,55000.0,950.0,95000.0,994.0,95000.0,696.5,65000.0,180.5,17250.0,423.0,43000.0,170.5,15873.0
2022-11-01,1000.0,100000.0,650.0,65000.0,900.0,120000.0,525.0,50000.0,825.0,80000.0,475.0,45000.0,650.0,65000.0,696.5,69000.0,600.0,60000.0,,,700.0,90000.0,,,207.0,20111.0,961.0,97085.0,222.0,20000.0,322.0,31571.0,512.5,50000.0,295.0,25000.0,293.5,28380.0,275.5,26538.0,637.5,62500.0,475.0,50000.0,240.5,23000.0,200.0,18550.0,168.0,15204.0,146.0,13375.0,400.0,4500.0,,,275.0,26000.0,280.0,26250.0,265.0,31000.0,329.0,31733.0,312.0,29659.0,299.5,29212.0,737.5,70000.0,575.0,55000.0,950.0,95000.0,994.0,95000.0,696.5,65000.0,180.5,17207.0,423.0,43000.0,169.0,15741.0
2022-11-02,1000.0,100000.0,650.0,65000.0,900.0,120000.0,525.0,50000.0,825.0,80000.0,475.0,45000.0,650.0,65000.0,696.5,69000.0,600.0,60000.0,,,700.0,90000.0,,,207.0,20111.0,957.0,96315.0,222.0,20000.0,322.0,31571.0,512.5,50000.0,295.0,25000.0,295.5,28646.0,275.5,26558.0,637.5,62500.0,475.0,50000.0,240.5,23000.0,200.0,18550.0,169.5,15250.0,145.0,13375.0,400.0,4500.0,,,275.0,26000.0,280.0,26250.0,265.0,31000.0,329.0,31733.0,314.0,29929.0,299.5,29135.0,737.5,70000.0,575.0,55000.0,950.0,95000.0,994.0,95000.0,696.5,65000.0,180.0,17103.0,423.0,43000.0,169.0,15741.0
2022-11-03,1000.0,100000.0,650.0,65000.0,900.0,120000.0,525.0,50000.0,825.0,80000.0,475.0,45000.0,650.0,65000.0,696.5,69000.0,600.0,60000.0,,,700.0,90000.0,,,199.5,19438.0,939.0,96315.0,222.0,20000.0,322.0,31571.0,600.0,60000.0,295.0,25000.0,294.5,28521.0,273.5,26420.0,637.5,62500.0,475.0,50000.0,241.0,22875.0,198.5,18526.0,168.5,15250.0,145.0,13387.0,300.0,31000.0,,,250.0,27000.0,280.0,26250.0,265.0,31000.0,329.0,31733.0,310.5,29595.0,299.5,29135.0,737.5,70000.0,575.0,55000.0,950.0,95000.0,1000.0,96667.0,670.0,63333.0,178.0,16926.0,423.0,43000.0,168.0,15723.0
