date,egg duck-local_avg_retail_price,egg duck-local_avg_wholesale_price,egg farm-red_avg_retail_price,egg farm-red_avg_wholesale_price,egg farm-white_avg_retail_price,egg farm-white_avg_wholesale_price,egg hen-local_avg_retail_price,egg hen-local_avg_wholesale_price
2017-07-11,38.0,882.0,29.0,677.0,28.0,659.0,69.5,998.0
2017-07-12,38.0,880.0,29.0,680.0,28.5,668.0,70.0,1015.0
2017-07-13,38.0,879.0,29.0,680.0,28.5,663.0,72.0,1018.0
2017-07-14,,,,,,,,
2017-07-15,,,,,,,,
2017-07-16,38.0,877.0,29.0,683.0,28.5,670.0,72.0,1018.0
2017-07-17,38.5,881.0,29.5,683.0,28.5,671.0,72.5,1031.0
2017-07-18,39.0,888.0,29.5,808.0,28.5,673.0,72.5,1031.0
2017-07-19,38.5,888.0,30.0,682.0,28.5,666.0,72.5,1025.0
2017-07-20,38.5,886.0,29.5,813.0,28.5,658.0,77.0,1038.0
2017-07-21,,,,,,,,
2017-07-22,34.0,740.0,28.5,680.0,28.5,680.0,,
2017-07-23,38.5,882.0,29.5,800.0,28.5,667.0,72.0,1031.0
2017-07-24,38.5,882.0,29.5,804.0,28.5,667.0,72.0,1033.0
2017-07-25,38.5,875.0,29.5,808.0,28.5,666.0,75.5,1009.0
2017-07-26,38.5,881.0,29.5,689.0,28.5,670.0,70.5,1025.0
2017-07-27,38.5,881.0,29.5,691.0,28.5,667.0,75.0,1036.0
2017-07-28,,,,,,,,
2017-07-29,,,,,,,,
2017-07-30,38.5,885.0,30.0,695.0,28.5,670.0,74.0,1029.0
2017-07-31,39.0,886.0,30.0,696.0,29.0,672.0,74.0,1029.0
2017-08-01,38.5,885.0,30.0,699.0,29.5,681.0,76.0,1028.0
2017-08-02,39.0,896.0,30.0,701.0,29.5,686.0,76.0,1024.0
2017-08-03,38.5,885.0,30.0,698.0,29.5,684.0,76.0,1029.0
2017-08-04,,,,,,,,
2017-08-05,,,,,,,,
2017-08-06,38.5,880.0,30.0,699.0,29.5,682.0,86.0,1044.0
2017-08-07,39.0,893.0,30.0,699.0,29.5,681.0,79.0,1041.0
2017-08-08,39.0,896.0,30.0,703.0,29.5,693.0,73.5,1019.0
2017-08-09,39.0,894.0,30.0,708.0,30.0,696.0,78.5,1030.0
2017-08-10,39.0,904.0,30.0,708.0,30.0,700.0,76.0,1028.0
2017-08-11,,,,,,,,
2017-08-12,,,,,,,,
2017-08-13,39.0,890.0,30.0,713.0,30.5,712.0,84.0,1032.0
2017-08-14,35.5,860.0,29.0,680.0,31.0,760.0,,
2017-08-15,,,,,,,,
2017-08-16,39.0,908.0,32.0,746.0,30.5,723.0,48.0,1156.0
2017-08-17,40.0,944.0,31.5,707.0,30.5,701.0,48.0,1125.0
2017-08-18,,,,,,,,
2017-08-19,,,,,,,,
2017-08-20,39.0,897.0,31.0,712.0,30.0,704.0,75.5,1016.0
2017-08-21,39.0,903.0,31.0,708.0,30.5,707.0,73.5,1017.0
2017-08-22,39.5,912.0,31.0,709.0,30.5,705.0,74.0,1028.0
2017-08-23,39.5,913.0,31.0,701.0,30.5,708.0,72.0,1024.0
2017-08-24,39.5,912.0,31.0,714.0,30.0,701.0,74.0,1028.0
2017-08-25,,,,,,,,
2017-08-26,,,,,,,,
2017-08-27,39.5,913.0,30.5,712.0,30.0,699.0,74.0,1028.0
2017-08-28,39.5,913.0,30.5,844.0,29.5,700.0,74.0,1028.0
2017-08-29,39.5,910.0,30.5,703.0,29.5,694.0,76.5,1030.0
2017-08-30,40.0,923.0,30.0,696.0,29.5,679.0,44.0,1016.0
2017-08-31,40.0,927.0,30.0,691.0,28.5,663.0,44.5,1038.0
2017-09-01,,,,,,,,
2017-09-02,,,,,,,,
2017-09-03,,,29.0,670.0,,,,
2017-09-04,40.0,924.0,30.0,845.0,29.0,671.0,44.5,1038.0
2017-09-05,40.0,918.0,30.0,841.0,29.5,674.0,44.5,1038.0
2017-09-06,40.0,924.0,30.0,839.0,29.0,675.0,43.5,1023.0
2017-09-07,39.5,911.0,30.0,846.0,29.0,681.0,43.0,1002.0
2017-09-08,,,31.0,700.0,,,,
2017-09-09,,,,,,,,
2017-09-10,40.0,919.0,30.0,863.0,29.0,677.0,44.5,1044.0
2017-09-11,39.5,914.0,29.5,848.0,28.5,676.0,44.5,1050.0
2017-09-12,39.5,912.0,29.5,829.0,28.5,667.0,44.5,1051.0
2017-09-13,41.0,926.0,29.5,678.0,29.0,673.0,45.0,1046.0
2017-09-14,40.0,905.0,29.0,671.0,28.5,653.0,44.0,1003.0
2017-09-15,,,,,,,,
2017-09-16,,,,,,,,
2017-09-17,39.0,896.0,29.0,666.0,28.0,646.0,43.0,992.0
2017-09-18,39.0,906.0,29.0,662.0,28.0,648.0,44.5,1037.0
2017-09-19,39.0,908.0,28.5,658.0,28.0,645.0,44.5,1037.0
2017-09-20,39.0,915.0,28.5,657.0,28.0,644.0,44.0,1036.0
2017-09-21,39.0,911.0,28.5,655.0,28.0,635.0,44.5,1027.0
2017-09-22,,,,,,,,
2017-09-23,39.0,840.0,31.0,730.0,,,,
2017-09-24,39.0,911.0,28.5,648.0,28.0,632.0,45.0,1043.0
2017-09-25,64.0,908.0,28.0,642.0,28.0,623.0,44.5,1037.0
2017-09-26,39.0,908.0,28.0,639.0,27.5,612.0,44.5,1037.0
2017-09-27,39.0,901.0,27.5,629.0,27.0,604.0,44.0,1016.0
2017-09-28,39.0,905.0,27.5,625.0,27.0,601.0,44.5,1033.0
2017-09-29,,,,,,,,
2017-09-30,,,,,,,,
2017-10-01,42.5,980.0,29.0,657.0,,,,
2017-10-02,39.0,909.0,27.0,624.0,26.5,600.0,44.5,1033.0
2017-10-03,39.5,908.0,27.5,630.0,26.5,595.0,44.5,1033.0
2017-10-04,39.5,912.0,27.5,627.0,26.5,598.0,44.0,992.0
2017-10-05,39.5,913.0,27.5,630.0,26.5,598.0,44.0,1004.0
2017-10-06,,,,,,,,
2017-10-07,,,,,,,,
2017-10-08,39.5,913.0,27.0,748.0,26.0,598.0,44.0,998.0
2017-10-09,39.5,910.0,27.0,749.0,26.0,603.0,44.0,998.0
2017-10-10,39.5,913.0,27.0,745.0,26.0,597.0,44.0,1002.0
2017-10-11,39.5,917.0,27.0,750.0,26.0,604.0,44.0,992.0
2017-10-12,39.5,918.0,27.5,755.0,26.5,603.0,44.5,1011.0
2017-10-13,,,28.5,730.0,,,,
2017-10-14,,,,,,,,
2017-10-15,39.5,915.0,27.5,753.0,26.0,606.0,44.0,1007.0
2017-10-16,39.5,914.0,27.5,758.0,26.5,609.0,44.0,1007.0
2017-10-17,39.5,914.0,28.0,765.0,26.5,623.0,44.0,1007.0
2017-10-18,40.0,921.0,28.0,889.0,26.5,627.0,44.0,993.0
2017-10-19,40.0,921.0,27.5,887.0,26.5,626.0,44.0,1005.0
2017-10-20,,,,,,,,
2017-10-21,44.5,970.0,32.5,757.0,,,,
2017-10-22,40.0,921.0,28.0,894.0,27.5,629.0,44.0,992.0
2017-10-23,40.0,924.0,28.5,894.0,27.5,639.0,44.0,992.0
2017-10-24,40.0,927.0,28.5,899.0,28.5,645.0,44.0,992.0
2017-10-25,40.5,940.0,29.0,792.0,28.0,653.0,44.5,999.0
2017-10-26,41.0,945.0,29.0,795.0,28.0,658.0,44.5,999.0
2017-10-27,,,27.5,660.0,,,,
2017-10-28,,,35.0,800.0,,,,
2017-10-29,40.5,941.0,29.0,784.0,27.5,1108.0,44.0,997.0
2017-10-30,40.5,941.0,29.0,771.0,27.5,644.0,44.0,994.0
2017-10-31,41.0,947.0,29.0,771.0,27.5,637.0,44.0,991.0
2017-11-01,41.5,965.0,29.0,666.0,28.0,638.0,44.5,1002.0
2017-11-02,41.5,965.0,29.0,707.0,27.5,635.0,44.5,1002.0
2017-11-03,39.0,,33.0,,33.0,,,
2017-11-04,39.0,800.0,32.0,700.0,32.0,680.0,41.0,900.0
2017-11-05,42.0,966.0,29.0,707.0,28.0,640.0,44.0,998.0
2017-11-06,42.0,967.0,29.0,670.0,28.0,638.0,44.0,998.0
2017-11-07,41.5,959.0,29.0,664.0,28.0,638.0,44.0,998.0
2017-11-08,42.0,977.0,29.0,668.0,28.0,642.0,44.5,1000.0
2017-11-09,42.0,986.0,29.0,670.0,28.0,640.0,44.5,1000.0
2017-11-10,,,,,,,,
2017-11-11,,,,,,,,
2017-11-12,42.0,981.0,29.0,665.0,27.5,638.0,44.5,1000.0
2017-11-13,42.5,984.0,29.0,667.0,27.5,638.0,44.0,999.0
2017-11-14,42.0,978.0,29.0,665.0,27.5,638.0,44.0,999.0
2017-11-15,43.0,992.0,29.0,665.0,28.0,643.0,44.0,1000.0
2017-11-16,43.0,991.0,29.0,663.0,27.5,642.0,44.0,1000.0
2017-11-17,,,,,,,,
2017-11-18,,,,,,,,
2017-11-19,42.5,985.0,28.5,662.0,27.5,639.0,44.0,1000.0
2017-11-20,42.5,982.0,28.5,658.0,27.5,636.0,44.0,1000.0
2017-11-21,42.5,980.0,28.5,651.0,27.0,622.0,44.5,998.0
2017-11-22,41.5,957.0,28.0,646.0,26.5,625.0,44.0,995.0
2017-11-23,42.0,957.0,28.0,646.0,26.5,624.0,44.0,995.0
2017-11-24,,,,,,,,
2017-11-25,,,,,,,,
2017-11-26,42.0,957.0,28.0,640.0,26.5,619.0,44.0,995.0
2017-11-27,42.0,957.0,28.0,638.0,26.5,618.0,44.0,995.0
2017-11-28,41.5,955.0,27.5,637.0,26.5,618.0,44.0,995.0
2017-11-29,41.5,954.0,27.5,627.0,26.5,609.0,44.0,975.0
2017-11-30,41.0,945.0,27.5,628.0,26.5,609.0,44.0,964.0
2017-12-01,,,,,,,,
2017-12-02,,,,,,,,
2017-12-03,41.0,943.0,27.0,621.0,26.0,598.0,44.0,964.0
2017-12-04,41.0,943.0,27.0,619.0,26.0,596.0,44.0,964.0
2017-12-05,41.0,943.0,27.0,611.0,25.5,584.0,44.0,966.0
2017-12-06,41.0,950.0,27.0,607.0,25.5,588.0,43.5,966.0
2017-12-07,41.0,946.0,26.5,605.0,25.5,589.0,43.5,950.0
2017-12-08,,,,,,,,
2017-12-09,,,,,,,,
2017-12-10,41.0,937.0,26.5,600.0,25.5,577.0,44.0,984.0
2017-12-11,40.5,935.0,26.5,598.0,25.5,584.0,43.5,981.0
2017-12-12,41.0,935.0,26.5,600.0,25.5,580.0,43.0,978.0
2017-12-13,40.5,940.0,26.0,590.0,25.5,573.0,43.0,978.0
2017-12-14,41.0,937.0,26.0,589.0,25.5,573.0,43.0,978.0
2017-12-15,,,,,,,,
2017-12-16,,,,,,,,
2017-12-17,40.5,933.0,26.0,589.0,25.5,577.0,43.0,975.0
2017-12-18,40.5,938.0,26.0,587.0,25.5,575.0,43.0,984.0
2017-12-19,40.5,937.0,26.0,588.0,25.0,565.0,43.0,984.0
2017-12-20,40.5,933.0,26.0,583.0,25.5,563.0,43.0,979.0
2017-12-21,40.5,929.0,26.0,582.0,25.0,562.0,43.0,978.0
2017-12-22,,,,,,,,
2017-12-23,,,,,,,,
2017-12-24,40.5,928.0,25.5,580.0,25.0,562.0,43.0,978.0
2017-12-25,,,27.0,600.0,,,,
2017-12-26,40.5,927.0,25.5,581.0,25.0,563.0,43.0,978.0
2017-12-27,40.0,922.0,26.0,584.0,25.5,568.0,43.0,972.0
2017-12-28,40.0,916.0,26.0,585.0,25.5,568.0,43.0,971.0
2017-12-29,,,,,,,,
2017-12-30,,,,,,,,
2017-12-31,40.0,920.0,26.0,590.0,25.5,573.0,43.0,971.0
2018-01-01,40.0,917.0,26.0,586.0,25.5,571.0,43.0,971.0
2018-01-02,40.0,917.0,26.0,587.0,25.5,574.0,43.0,971.0
2018-01-03,40.0,913.0,26.0,590.0,25.5,579.0,43.0,971.0
2018-01-04,40.0,920.0,26.0,589.0,25.5,583.0,43.0,971.0
2018-01-05,,,29.0,650.0,,,,
2018-01-06,,,,,,,,
2018-01-07,40.0,915.0,26.5,597.0,26.0,591.0,43.0,971.0
2018-01-08,40.0,915.0,26.5,599.0,26.0,591.0,43.0,971.0
2018-01-09,40.0,912.0,26.5,599.0,26.0,594.0,43.0,971.0
2018-01-10,40.0,915.0,26.5,602.0,26.0,592.0,43.0,969.0
2018-01-11,40.0,909.0,26.5,601.0,26.0,593.0,43.0,966.0
2018-01-12,,,,,,,,
2018-01-13,44.5,1050.0,31.0,700.0,33.0,750.0,43.5,1000.0
2018-01-14,40.0,923.0,26.5,604.0,26.5,598.0,43.0,968.0
2018-01-15,40.0,923.0,26.5,606.0,26.5,598.0,43.0,976.0
2018-01-16,40.5,929.0,26.5,608.0,26.5,599.0,43.0,975.0
2018-01-17,41.0,950.0,27.0,614.0,26.5,605.0,43.0,984.0
2018-01-18,41.0,942.0,27.0,613.0,26.5,605.0,43.0,976.0
2018-01-19,,,,,,,,
2018-01-20,,,32.5,740.0,31.5,720.0,41.0,950.0
2018-01-21,41.5,954.0,27.0,614.0,26.5,606.0,43.0,983.0
2018-01-22,41.5,954.0,27.0,617.0,26.5,606.0,43.0,983.0
2018-01-23,41.5,954.0,27.0,618.0,26.5,604.0,43.0,983.0
2018-01-24,41.5,957.0,27.0,617.0,26.5,598.0,43.0,981.0
2018-01-25,41.0,951.0,27.0,615.0,26.5,598.0,43.0,975.0
2018-01-26,,,,,,,,
2018-01-27,,,,,,,,
2018-01-28,41.0,951.0,27.0,613.0,26.5,598.0,43.0,975.0
2018-01-29,41.5,950.0,27.0,613.0,26.5,599.0,43.0,976.0
2018-01-30,41.5,956.0,27.0,614.0,26.5,599.0,43.0,976.0
2018-01-31,42.0,964.0,27.0,611.0,26.5,597.0,43.5,980.0
2018-02-01,42.0,964.0,27.0,612.0,26.0,597.0,43.5,979.0
2018-02-02,,,,,,,,
2018-02-03,44.5,1050.0,25.0,580.0,,,,
2018-02-04,42.0,966.0,27.0,610.0,26.0,595.0,43.0,979.0
2018-02-05,42.0,967.0,26.5,611.0,26.0,593.0,43.0,979.0
2018-02-06,42.0,967.0,27.0,610.0,26.0,591.0,43.0,979.0
2018-02-07,83.5,964.0,27.0,610.0,26.0,590.0,43.5,978.0
2018-02-08,42.0,964.0,27.0,612.0,26.0,591.0,43.5,977.0
2018-02-09,,,,,,,,
2018-02-10,,,32.5,750.0,,,,
2018-02-11,42.0,962.0,26.5,609.0,26.0,591.0,43.5,976.0
2018-02-12,42.0,967.0,26.5,607.0,26.0,586.0,43.5,977.0
2018-02-13,42.0,968.0,26.5,606.0,26.0,587.0,43.5,977.0
2018-02-14,42.0,971.0,26.5,599.0,25.5,583.0,43.5,978.0
2018-02-15,42.0,974.0,26.5,601.0,25.5,589.0,43.5,984.0
2018-02-16,,,,,,,,
2018-02-17,,,,,,,,
2018-02-18,42.0,971.0,26.5,603.0,25.5,588.0,43.5,978.0
2018-02-19,42.0,971.0,26.5,601.0,25.5,588.0,43.5,978.0
2018-02-20,42.0,971.0,26.0,598.0,25.5,585.0,43.5,978.0
2018-02-21,42.0,1000.0,25.5,585.0,,,44.5,985.0
2018-02-22,42.0,967.0,26.0,592.0,24.5,568.0,44.0,983.0
2018-02-23,,,,,,,,
2018-02-24,41.0,,27.5,,25.5,,49.0,
2018-02-25,42.0,961.0,26.0,586.0,24.5,562.0,43.5,981.0
2018-02-26,41.5,952.0,25.5,581.0,24.5,551.0,44.0,983.0
2018-02-27,41.0,945.0,25.5,579.0,24.5,555.0,43.5,987.0
2018-02-28,41.0,941.0,25.0,572.0,24.5,550.0,43.5,989.0
2018-03-01,41.0,946.0,25.5,574.0,24.5,551.0,43.5,986.0
2018-03-02,,,,,,,,
2018-03-03,,,,,,,,
2018-03-04,41.0,952.0,25.0,567.0,24.5,552.0,43.5,986.0
2018-03-05,41.0,940.0,25.0,565.0,24.0,548.0,43.5,986.0
2018-03-06,41.0,930.0,25.0,563.0,24.0,549.0,43.5,983.0
2018-03-07,40.5,928.0,25.0,563.0,24.0,551.0,43.5,980.0
2018-03-08,40.5,929.0,25.0,562.0,23.5,543.0,43.5,990.0
2018-03-09,,,,,,,,
2018-03-10,41.0,920.0,27.0,620.0,,,,
2018-03-11,40.5,929.0,24.5,559.0,23.5,543.0,43.5,984.0
2018-03-12,40.0,917.0,24.5,560.0,23.5,542.0,43.5,985.0
2018-03-13,40.5,920.0,24.5,559.0,23.5,542.0,43.5,979.0
2018-03-14,40.0,925.0,24.5,562.0,23.5,545.0,43.5,990.0
2018-03-15,40.0,926.0,24.5,563.0,24.0,547.0,43.5,991.0
2018-03-16,,,,,,,,
2018-03-17,,,,,,,,
2018-03-18,40.0,920.0,24.5,563.0,24.0,548.0,43.5,989.0
2018-03-19,40.0,915.0,24.5,563.0,24.0,553.0,43.5,989.0
2018-03-20,39.5,913.0,24.5,564.0,24.0,554.0,43.5,988.0
2018-03-21,39.0,902.0,24.5,564.0,24.0,554.0,43.5,996.0
2018-03-22,39.0,893.0,24.5,563.0,24.0,553.0,43.5,996.0
2018-03-23,35.0,850.0,24.5,545.0,23.5,520.0,39.0,880.0
2018-03-24,35.0,850.0,24.5,545.0,23.5,520.0,39.0,880.0
2018-03-25,38.5,892.0,25.0,563.0,24.0,550.0,43.5,996.0
2018-03-26,35.0,850.0,24.0,550.0,24.5,560.0,39.0,880.0
2018-03-27,39.0,889.0,25.0,564.0,24.5,555.0,43.5,992.0
2018-03-28,38.5,888.0,25.0,566.0,24.5,555.0,43.5,986.0
2018-03-29,38.5,887.0,25.0,566.0,24.5,553.0,43.5,986.0
2018-03-30,,,,,,,,
2018-03-31,,,,,,,,
2018-04-01,39.0,894.0,25.0,565.0,24.5,553.0,43.5,986.0
2018-04-02,38.5,888.0,25.0,567.0,24.5,555.0,43.5,986.0
2018-04-03,39.0,891.0,25.5,571.0,24.5,558.0,43.5,986.0
2018-04-04,39.0,892.0,25.5,575.0,24.5,562.0,43.0,982.0
2018-04-05,39.0,888.0,25.5,573.0,24.5,559.0,43.0,984.0
2018-04-06,,,,,,,,
2018-04-07,,,,,,,,
2018-04-08,39.0,891.0,25.5,577.0,24.5,568.0,43.0,982.0
2018-04-09,39.0,894.0,25.5,581.0,25.0,571.0,43.0,981.0
2018-04-10,39.0,894.0,26.0,588.0,25.0,580.0,43.0,986.0
2018-04-11,39.0,894.0,26.0,592.0,25.5,587.0,43.0,987.0
2018-04-12,39.0,905.0,26.0,597.0,25.5,593.0,43.5,987.0
2018-04-13,,,,,,,,
2018-04-14,,,,,,,,
2018-04-15,39.0,907.0,26.5,599.0,26.0,598.0,43.0,986.0
2018-04-16,39.0,899.0,26.0,600.0,26.0,598.0,43.0,977.0
2018-04-17,39.5,908.0,26.5,600.0,26.0,598.0,43.0,986.0
2018-04-18,40.0,913.0,26.5,603.0,26.0,598.0,43.5,987.0
2018-04-19,40.0,913.0,26.5,603.0,26.0,598.0,43.5,987.0
2018-04-20,,,,,,,,
2018-04-21,,,,,,,,
2018-04-22,39.0,906.0,26.5,603.0,26.0,599.0,43.5,983.0
2018-04-23,39.0,904.0,26.5,601.0,26.0,602.0,43.5,990.0
2018-04-24,39.0,907.0,26.5,603.0,26.0,602.0,43.5,984.0
2018-04-25,39.0,905.0,26.5,602.0,26.0,600.0,43.5,992.0
2018-04-26,39.0,894.0,26.5,603.0,26.0,600.0,43.5,992.0
2018-04-27,,,,,,,,
2018-04-28,,,,,,,,
2018-04-29,,,,,,,,
2018-04-30,39.0,894.0,26.5,602.0,26.0,598.0,43.5,987.0
2018-05-01,,,23.0,520.0,,,,
2018-05-02,40.0,937.0,27.0,615.0,26.0,610.0,42.0,983.0
2018-05-03,39.0,893.0,26.5,708.0,25.5,597.0,44.0,1003.0
2018-05-04,,,,,,,,
2018-05-05,,,,,,,,
2018-05-06,39.0,896.0,26.5,711.0,25.5,600.0,44.0,1003.0
2018-05-07,39.0,892.0,26.5,707.0,25.5,596.0,44.0,1003.0
2018-05-08,39.0,881.0,26.5,703.0,25.5,593.0,44.0,1003.0
2018-05-09,38.0,859.0,26.0,697.0,25.0,587.0,43.5,1000.0
2018-05-10,38.5,868.0,26.5,709.0,25.0,587.0,44.5,1019.0
2018-05-11,41.0,920.0,27.0,620.0,,,,
2018-05-12,43.0,990.0,29.0,670.0,,,,
2018-05-13,38.5,873.0,26.5,701.0,25.0,585.0,44.0,1008.0
2018-05-14,38.5,870.0,26.5,698.0,25.0,586.0,44.0,1004.0
2018-05-15,38.0,867.0,26.5,704.0,25.0,585.0,44.0,1004.0
2018-05-16,38.0,850.0,26.5,701.0,25.0,583.0,43.5,998.0
2018-05-17,38.0,863.0,26.5,704.0,25.0,581.0,44.0,1005.0
2018-05-18,,,,,,,,
2018-05-19,,,,,,,,
2018-05-20,37.5,852.0,26.5,702.0,25.0,581.0,44.0,1001.0
2018-05-21,37.0,841.0,26.5,598.0,25.0,580.0,44.0,1001.0
2018-05-22,37.0,831.0,26.5,596.0,25.0,576.0,44.0,997.0
2018-05-23,37.0,838.0,26.0,597.0,25.0,579.0,43.5,991.0
2018-05-24,37.0,834.0,26.0,596.0,25.0,572.0,43.5,991.0
2018-05-25,,,,,,,,
2018-05-26,,,,,,,,
2018-05-27,37.0,850.0,26.0,597.0,25.0,570.0,44.5,1018.0
2018-05-28,37.0,837.0,26.0,594.0,24.5,565.0,43.5,1001.0
2018-05-29,37.0,848.0,26.0,591.0,24.5,560.0,43.5,992.0
2018-05-30,37.0,835.0,26.0,586.0,24.0,557.0,43.5,982.0
2018-05-31,38.0,849.0,26.0,587.0,24.5,562.0,43.5,987.0
2018-06-01,,,,,,,,
2018-06-02,,,,,,,,
2018-06-03,37.0,838.0,25.5,579.0,24.5,563.0,43.5,991.0
2018-06-04,37.0,837.0,25.5,578.0,24.0,555.0,43.5,991.0
2018-06-05,37.0,837.0,25.5,578.0,24.0,550.0,43.5,987.0
2018-06-06,37.0,832.0,25.5,578.0,24.0,552.0,43.0,979.0
2018-06-07,37.0,846.0,25.5,578.0,24.0,552.0,43.5,987.0
2018-06-08,,,,,,,,
2018-06-09,,,,,,,,
2018-06-10,37.0,848.0,25.5,574.0,24.0,551.0,43.5,987.0
2018-06-11,37.0,841.0,25.5,576.0,24.0,551.0,43.5,990.0
2018-06-12,37.0,843.0,25.5,578.0,24.0,549.0,43.5,987.0
2018-06-13,37.0,920.0,27.0,620.0,,,46.0,1050.0
2018-06-14,37.0,829.0,25.5,576.0,24.0,547.0,43.5,983.0
2018-06-15,,,,,,,,
2018-06-16,,,,,,,,
2018-06-17,35.0,820.0,,,33.0,800.0,,
2018-06-18,37.0,834.0,25.5,577.0,24.0,551.0,43.5,983.0
2018-06-19,37.0,839.0,25.5,577.0,24.0,551.0,43.5,983.0
2018-06-20,37.0,827.0,25.5,574.0,24.0,548.0,43.5,984.0
2018-06-21,37.0,827.0,25.5,574.0,24.0,550.0,43.5,986.0
2018-06-22,,,,,,,,
2018-06-23,,,,,,,,
2018-06-24,37.0,829.0,25.5,576.0,24.0,552.0,43.5,988.0
2018-06-25,36.5,821.0,25.5,576.0,24.5,555.0,43.0,981.0
2018-06-26,36.5,818.0,25.5,580.0,24.5,561.0,43.0,985.0
2018-06-27,38.0,847.0,26.0,587.0,25.0,565.0,43.5,991.0
2018-06-28,38.0,842.0,26.5,603.0,26.0,595.0,43.5,987.0
2018-06-29,,,,,,,,
2018-06-30,,,,,,,,
2018-07-01,37.0,830.0,27.5,624.0,27.5,629.0,43.0,979.0
2018-07-02,37.0,839.0,27.5,628.0,27.0,629.0,43.5,987.0
2018-07-03,37.0,833.0,28.0,633.0,27.0,634.0,43.0,980.0
2018-07-04,37.5,842.0,28.5,649.0,27.5,646.0,43.5,997.0
2018-07-05,38.0,816.0,28.5,640.0,28.5,671.0,43.5,989.0
2018-07-06,,,29.0,680.0,,,,
2018-07-07,,,,,,,,
2018-07-08,38.5,823.0,29.0,657.0,29.0,673.0,43.5,987.0
2018-07-09,39.0,836.0,29.0,663.0,29.0,678.0,44.0,986.0
2018-07-10,39.0,869.0,29.5,679.0,29.0,688.0,44.0,996.0
2018-07-11,39.0,887.0,30.0,687.0,29.5,687.0,44.5,1388.0
2018-07-12,39.5,892.0,30.0,690.0,29.5,693.0,44.5,1385.0
2018-07-13,,,,,,,,
2018-07-14,,,,,,,,
2018-07-15,40.0,893.0,30.0,697.0,30.0,699.0,44.5,1385.0
2018-07-16,40.0,893.0,30.0,698.0,30.0,707.0,44.5,1388.0
2018-07-17,40.0,899.0,30.5,704.0,30.0,713.0,44.5,1388.0
2018-07-18,40.0,901.0,31.0,704.0,30.5,712.0,44.5,1365.0
2018-07-19,40.0,901.0,31.0,710.0,30.5,718.0,44.5,1382.0
2018-07-20,,,,,,,,
2018-07-21,,,,,,,,
2018-07-22,40.0,909.0,31.0,715.0,31.0,724.0,44.5,1383.0
2018-07-23,40.0,907.0,31.0,721.0,31.0,726.0,44.5,1386.0
2018-07-24,40.0,909.0,31.0,721.0,31.0,724.0,44.5,1002.0
2018-07-25,40.5,916.0,32.0,729.0,31.0,724.0,45.5,1014.0
2018-07-26,40.0,913.0,32.0,731.0,31.0,729.0,45.0,1007.0
2018-07-27,,,,,,,,
2018-07-28,,,,,,,,
2018-07-29,40.0,913.0,32.0,736.0,31.0,737.0,45.0,1007.0
2018-07-30,40.0,905.0,32.0,738.0,32.0,750.0,44.5,1002.0
2018-07-31,40.0,913.0,32.0,742.0,32.0,742.0,45.0,1009.0
2018-08-01,40.0,914.0,33.0,754.0,32.0,743.0,45.5,1021.0
2018-08-02,40.0,915.0,33.0,761.0,32.0,747.0,45.5,1021.0
2018-08-03,,,,,,,,
2018-08-04,,,,,,,,
2018-08-05,40.5,927.0,33.0,766.0,32.0,752.0,45.5,1024.0
2018-08-06,41.0,929.0,33.0,766.0,32.5,755.0,45.5,1021.0
2018-08-07,41.0,935.0,33.5,772.0,32.0,754.0,45.5,1029.0
2018-08-08,41.0,930.0,33.5,774.0,32.0,749.0,46.0,1036.0
2018-08-09,41.0,930.0,33.5,772.0,32.0,753.0,46.0,1030.0
2018-08-10,,,,,,,,
2018-08-11,,,31.0,700.0,,,,
2018-08-12,41.0,931.0,33.5,775.0,32.0,747.0,46.0,1030.0
2018-08-13,41.0,931.0,33.5,773.0,32.0,749.0,46.0,1027.0
2018-08-14,41.5,931.0,33.0,764.0,32.0,739.0,45.5,1028.0
2018-08-15,40.5,920.0,32.5,750.0,32.5,760.0,45.0,977.0
2018-08-16,41.0,934.0,33.0,758.0,32.0,737.0,46.5,1037.0
2018-08-17,,,,,,,,
2018-08-18,,,,,,,,
2018-08-19,41.5,933.0,32.5,750.0,31.5,733.0,46.0,1037.0
2018-08-20,41.0,933.0,32.0,748.0,31.5,733.0,46.0,1035.0
2018-08-21,,,,,,,,
2018-08-22,38.0,873.0,32.0,736.0,31.0,720.0,39.5,907.0
2018-08-23,,,,,,,,
2018-08-24,,,,,,,,
2018-08-25,,,,,,,,
2018-08-26,41.0,930.0,32.0,739.0,31.0,712.0,45.5,1035.0
2018-08-27,41.0,930.0,32.0,738.0,30.5,710.0,45.5,1034.0
2018-08-28,40.5,929.0,32.0,735.0,30.0,701.0,45.5,1034.0
2018-08-29,40.5,932.0,32.0,736.0,30.0,705.0,45.5,1033.0
2018-08-30,40.5,933.0,31.5,733.0,30.5,702.0,45.0,1013.0
2018-08-31,35.5,830.0,31.0,680.0,,,35.5,830.0
2018-09-01,,,,,,,,
2018-09-02,,,31.0,725.0,,,43.0,920.0
2018-09-03,40.5,933.0,32.0,734.0,30.0,704.0,45.0,1011.0
2018-09-04,40.5,933.0,32.0,734.0,30.5,708.0,45.0,1013.0
2018-09-05,41.0,929.0,32.0,856.0,30.0,709.0,45.5,1012.0
2018-09-06,41.0,929.0,32.0,864.0,30.5,712.0,45.5,1012.0
2018-09-07,,,,,,,,
